Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,960591,-,-,-,32.01,-84.82,-5,145,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,0,0,0,0,0,0,18.5,166.99,0,0.14,0.5,4.2,201,100,18.5,998,N/A
2019,1,1,0,30,0,0,0,0,0,0,3,18.5,170.6,0,0.14,0.5,4.1000000000000005,201,100,18.5,998,N/A
2019,1,1,1,0,0,0,0,0,0,0,3,18.5,170.23,0,0.14,0.5,4,201,100,18.5,998,N/A
2019,1,1,1,30,0,0,0,0,0,0,3,18.5,166.19,0,0.14,0.5,3.9000000000000004,203,100,18.5,998,N/A
2019,1,1,2,0,0,0,0,0,0,0,3,18.400000000000002,160.67000000000002,0,0.14,0.4,3.7,206,100,18.400000000000002,998,N/A
2019,1,1,2,30,0,0,0,0,0,0,3,18.400000000000002,154.63,0,0.14,0.4,3.6,208,100,18.400000000000002,998,N/A
2019,1,1,3,0,0,0,0,0,0,0,3,18.3,148.39000000000001,0,0.14,0.4,3.5,210,100,18.3,998,N/A
2019,1,1,3,30,0,0,0,0,0,0,3,18.3,142.06,0,0.14,0.4,3.4000000000000004,212,100,18.3,998,N/A
2019,1,1,4,0,0,0,0,0,0,0,3,18.2,135.7,0,0.14,0.4,3.3000000000000003,214,100,18.2,998,N/A
2019,1,1,4,30,0,0,0,0,0,0,3,18.2,129.35,0,0.14,0.30000000000000004,3.3000000000000003,219,100,18.2,998,N/A
2019,1,1,5,0,0,0,0,0,0,0,4,18.1,123.03,0,0.14,0.30000000000000004,3.3000000000000003,224,100,18.1,998,N/A
2019,1,1,5,30,0,0,0,0,0,0,3,18,116.77,0,0.14,0.30000000000000004,3.3000000000000003,229,100,18,998,N/A
2019,1,1,6,0,0,0,0,0,0,0,3,17.900000000000002,110.58,0,0.14,0.30000000000000004,3.3000000000000003,233,100,17.900000000000002,999,N/A
2019,1,1,6,30,0,0,0,0,0,0,3,17.8,104.49000000000001,0,0.14,0.30000000000000004,3.3000000000000003,239,100,17.8,999,N/A
2019,1,1,7,0,0,0,0,0,0,0,3,17.7,98.52,0,0.14,0.30000000000000004,3.3000000000000003,244,100,17.7,999,N/A
2019,1,1,7,30,0,0,0,0,0,0,3,18.1,92.7,0,0.14,0.30000000000000004,3.3000000000000003,244,100,18.1,1000,N/A
2019,1,1,8,0,8,52,11,21,227,34,3,18.5,86.84,68,0.14,0.30000000000000004,3.3000000000000003,244,100,18.5,1000,N/A
2019,1,1,8,30,16,30,20,40,472,109,3,18.900000000000002,81.55,93,0.14,0.30000000000000004,3.3000000000000003,242,98.60000000000001,19.1,1000,N/A
2019,1,1,9,0,34,0,34,51,609,194,7,19.8,76.45,89,0.14,0.4,3.3000000000000003,239,100,19.8,1000,N/A
2019,1,1,9,30,77,1,77,65,674,277,3,19.900000000000002,71.68,32,0.14,0.4,3.4000000000000004,235,97.12,20.400000000000002,1001,N/A
2019,1,1,10,0,72,2,73,80,704,351,3,20.700000000000003,67.32000000000001,0,0.14,0.5,3.5,232,97.7,21.1,1001,N/A
2019,1,1,10,30,96,12,101,85,750,420,7,20.700000000000003,63.46,54,0.14,0.5,3.5,232,95.34,21.5,1001,N/A
2019,1,1,11,0,84,0,84,89,783,478,7,20.6,60.2,21,0.14,0.5,3.6,231,93.12,21.8,1000,N/A
2019,1,1,11,30,107,0,107,92,803,522,3,20.6,57.65,29,0.14,0.5,3.7,233,91.44,22.1,1000,N/A
2019,1,1,12,0,79,1,80,94,816,551,7,20.6,55.9,36,0.14,0.5,3.7,235,90.07000000000001,22.3,1000,N/A
2019,1,1,12,30,183,18,193,97,815,564,7,20.6,55.04,4,0.14,0.5,3.8000000000000003,237,88.9,22.5,999,N/A
2019,1,1,13,0,254,91,306,101,804,561,7,20.700000000000003,55.11,0,0.14,0.5,3.8000000000000003,239,88.93,22.6,999,N/A
2019,1,1,13,30,204,53,234,103,789,543,4,20.700000000000003,56.1,0,0.14,0.5,3.8000000000000003,241,88.39,22.700000000000003,999,N/A
2019,1,1,14,0,227,146,304,103,765,509,7,20.8,57.97,4,0.14,0.5,3.9000000000000004,243,88.93,22.700000000000003,999,N/A
2019,1,1,14,30,205,157,282,101,736,462,3,20.8,60.620000000000005,0,0.14,0.4,3.9000000000000004,245,90.01,22.5,999,N/A
2019,1,1,15,0,117,19,125,98,693,402,3,20.900000000000002,63.980000000000004,0,0.14,0.4,3.9000000000000004,247,91.85000000000001,22.3,999,N/A
2019,1,1,15,30,47,0,47,90,644,332,3,20.900000000000002,67.92,0,0.14,0.30000000000000004,3.9000000000000004,251,94.11,21.900000000000002,999,N/A
2019,1,1,16,0,37,4,38,79,576,254,3,21.200000000000003,72.34,14,0.14,0.2,3.9000000000000004,254,97.31,21.6,999,N/A
2019,1,1,16,30,13,0,13,66,474,171,3,20.8,77.17,100,0.14,0.30000000000000004,3.9000000000000004,258,100,20.8,999,N/A
2019,1,1,17,0,7,0,7,47,323,90,3,19.900000000000002,82.3,100,0.14,0.4,4,261,100,19.900000000000002,1000,N/A
2019,1,1,17,30,2,0,2,19,105,23,3,19.5,87.60000000000001,71,0.14,0.4,3.9000000000000004,267,100,19.5,1000,N/A
2019,1,1,18,0,0,0,0,0,0,0,3,19,93.52,0,0.14,0.5,3.9000000000000004,272,100,19,1000,N/A
2019,1,1,18,30,0,0,0,0,0,0,3,19,99.37,0,0.14,0.5,3.9000000000000004,272,100,19,1000,N/A
2019,1,1,19,0,0,0,0,0,0,0,3,18.5,105.36,0,0.14,0.5,3.9000000000000004,289,100,18.5,1001,N/A
2019,1,1,19,30,0,0,0,0,0,0,3,18.1,111.47,0,0.14,0.5,3.9000000000000004,296,100,18.1,1001,N/A
2019,1,1,20,0,0,0,0,0,0,0,3,17.8,117.67,0,0.14,0.4,3.9000000000000004,303,100,17.8,1001,N/A
2019,1,1,20,30,0,0,0,0,0,0,3,17.5,123.94,0,0.14,0.4,3.8000000000000003,308,100,17.5,1001,N/A
2019,1,1,21,0,0,0,0,0,0,0,3,17.2,130.26,0,0.14,0.30000000000000004,3.8000000000000003,313,100,17.2,1001,N/A
2019,1,1,21,30,0,0,0,0,0,0,3,17,136.61,0,0.14,0.30000000000000004,3.8000000000000003,318,100,17,1001,N/A
2019,1,1,22,0,0,0,0,0,0,0,3,16.7,142.97,0,0.14,0.30000000000000004,3.7,324,100,16.7,1001,N/A
2019,1,1,22,30,0,0,0,0,0,0,7,16.5,149.29,0,0.14,0.30000000000000004,3.7,325,100,16.5,1001,N/A
2019,1,1,23,0,0,0,0,0,0,0,7,16.2,155.51,0,0.14,0.4,3.7,327,100,16.2,1001,N/A
2019,1,1,23,30,0,0,0,0,0,0,7,16.1,161.49,0,0.14,0.4,3.7,328,100,16.1,1001,N/A
2019,1,2,0,0,0,0,0,0,0,0,7,15.9,166.86,0,0.14,0.4,3.7,329,100,15.9,1001,N/A
2019,1,2,0,30,0,0,0,0,0,0,8,15.8,170.49,0,0.14,0.4,3.6,336,100,15.8,1001,N/A
2019,1,2,1,0,0,0,0,0,0,0,7,15.700000000000001,170.19,0,0.14,0.5,3.6,342,100,15.700000000000001,1001,N/A
2019,1,2,1,30,0,0,0,0,0,0,7,15.700000000000001,166.21,0,0.14,0.5,3.6,350,100,15.700000000000001,1001,N/A
