Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,958472,-,-,-,31.97,-84.94,-5,135,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,0,0,0,0,0,0,18.900000000000002,166.94,0,0.12,0.4,4.2,201,100,18.900000000000002,1003,N/A
2019,1,1,0,30,0,0,0,0,0,0,3,18.900000000000002,170.61,0,0.12,0.4,4.2,201,100,18.900000000000002,1003,N/A
2019,1,1,1,0,0,0,0,0,0,0,3,18.900000000000002,170.3,0,0.12,0.4,4.1000000000000005,201,100,18.900000000000002,1003,N/A
2019,1,1,1,30,0,0,0,0,0,0,3,18.8,166.29,0,0.12,0.4,3.9000000000000004,203,100,18.8,1003,N/A
2019,1,1,2,0,0,0,0,0,0,0,3,18.8,160.78,0,0.12,0.4,3.8000000000000003,206,100,18.8,1003,N/A
2019,1,1,2,30,0,0,0,0,0,0,3,18.7,154.74,0,0.12,0.30000000000000004,3.7,208,100,18.7,1003,N/A
2019,1,1,3,0,0,0,0,0,0,0,3,18.7,148.49,0,0.12,0.30000000000000004,3.6,210,100,18.7,1003,N/A
2019,1,1,3,30,0,0,0,0,0,0,3,18.6,142.16,0,0.12,0.30000000000000004,3.5,212,100,18.6,1003,N/A
2019,1,1,4,0,0,0,0,0,0,0,3,18.6,135.8,0,0.12,0.30000000000000004,3.4000000000000004,214,100,18.6,1003,N/A
2019,1,1,4,30,0,0,0,0,0,0,4,18.5,129.45,0,0.12,0.30000000000000004,3.4000000000000004,219,100,18.5,1003,N/A
2019,1,1,5,0,0,0,0,0,0,0,3,18.5,123.13000000000001,0,0.12,0.30000000000000004,3.4000000000000004,224,100,18.5,1003,N/A
2019,1,1,5,30,0,0,0,0,0,0,3,18.400000000000002,116.86,0,0.12,0.2,3.3000000000000003,229,100,18.400000000000002,1003,N/A
2019,1,1,6,0,0,0,0,0,0,0,3,18.2,110.67,0,0.12,0.2,3.3000000000000003,233,100,18.2,1004,N/A
2019,1,1,6,30,0,0,0,0,0,0,3,18.1,104.57000000000001,0,0.12,0.2,3.3000000000000003,239,100,18.1,1004,N/A
2019,1,1,7,0,0,0,0,0,0,0,3,18,98.60000000000001,0,0.12,0.2,3.3000000000000003,244,100,18,1004,N/A
2019,1,1,7,30,0,0,0,0,0,0,3,18.400000000000002,92.77,0,0.12,0.2,3.3000000000000003,244,100,18.400000000000002,1005,N/A
2019,1,1,8,0,10,77,14,22,226,34,3,18.8,86.9,54,0.12,0.2,3.3000000000000003,244,100,18.8,1005,N/A
2019,1,1,8,30,14,27,18,39,470,108,3,19,81.61,93,0.12,0.30000000000000004,3.4000000000000004,242,97.74000000000001,19.400000000000002,1005,N/A
2019,1,1,9,0,29,0,29,51,609,193,4,20,76.51,71,0.12,0.30000000000000004,3.4000000000000004,239,99.63,20.1,1005,N/A
2019,1,1,9,30,70,3,71,64,673,275,3,20.1,71.73,0,0.12,0.30000000000000004,3.5,235,96.12,20.700000000000003,1006,N/A
2019,1,1,10,0,84,7,87,80,702,350,3,20.8,67.35,7,0.12,0.4,3.6,232,97.09,21.3,1006,N/A
2019,1,1,10,30,114,23,124,85,748,419,7,20.8,63.480000000000004,11,0.12,0.4,3.6,232,94.75,21.700000000000003,1006,N/A
2019,1,1,11,0,131,17,139,89,781,477,7,20.700000000000003,60.21,18,0.12,0.4,3.7,231,92.33,22,1005,N/A
2019,1,1,11,30,97,7,101,91,803,521,3,20.700000000000003,57.64,21,0.12,0.4,3.8000000000000003,233,90.67,22.3,1005,N/A
2019,1,1,12,0,125,5,128,94,815,551,7,20.6,55.88,14,0.12,0.4,3.8000000000000003,235,89.16,22.5,1005,N/A
2019,1,1,12,30,199,38,221,97,814,564,7,20.6,55.01,0,0.12,0.4,3.9000000000000004,237,88,22.700000000000003,1004,N/A
2019,1,1,13,0,211,33,230,101,803,561,4,20.700000000000003,55.06,0,0.12,0.4,3.9000000000000004,239,87.58,22.900000000000002,1004,N/A
2019,1,1,13,30,183,25,197,103,787,543,4,20.700000000000003,56.04,0,0.12,0.4,3.9000000000000004,241,87.58,22.900000000000002,1004,N/A
2019,1,1,14,0,217,232,340,104,761,509,3,20.900000000000002,57.89,0,0.12,0.4,4,243,88.3,22.900000000000002,1004,N/A
2019,1,1,14,30,195,126,257,102,732,462,3,20.900000000000002,60.54,0,0.12,0.30000000000000004,4,245,89.37,22.700000000000003,1004,N/A
2019,1,1,15,0,91,16,98,99,690,403,7,21,63.88,14,0.12,0.30000000000000004,4,247,91.39,22.5,1004,N/A
2019,1,1,15,30,54,1,54,91,642,333,4,21,67.82000000000001,0,0.12,0.2,4,251,93.06,22.200000000000003,1004,N/A
2019,1,1,16,0,43,3,44,80,574,255,3,21.3,72.24,14,0.12,0.2,4,254,97.01,21.8,1004,N/A
2019,1,1,16,30,54,4,55,66,474,172,4,21,77.06,100,0.12,0.30000000000000004,4,258,100,21,1004,N/A
2019,1,1,17,0,31,0,31,47,325,91,3,20.200000000000003,82.2,100,0.12,0.30000000000000004,4,261,100,20.200000000000003,1005,N/A
