Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,961962,-,-,-,32.21,-84.78,-5,144,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,0,0,0,0,0,0,18.7,166.87,0,0.11,0.7000000000000001,4.2,201,100,18.7,1001,N/A
2019,1,1,0,30,0,0,0,0,0,0,3,18.7,170.42000000000002,0,0.11,0.7000000000000001,4.2,201,100,18.7,1001,N/A
2019,1,1,1,0,0,0,0,0,0,0,3,18.6,170.04,0,0.11,0.6000000000000001,4.1000000000000005,201,100,18.6,1001,N/A
2019,1,1,1,30,0,0,0,0,0,0,3,18.6,166.05,0,0.11,0.6000000000000001,4,203,100,18.6,1001,N/A
2019,1,1,2,0,0,0,0,0,0,0,0,18.5,160.57,0,0.11,0.6000000000000001,3.9000000000000004,206,100,18.5,1001,N/A
2019,1,1,2,30,0,0,0,0,0,0,0,18.5,154.57,0,0.11,0.6000000000000001,3.8000000000000003,208,100,18.5,1001,N/A
2019,1,1,3,0,0,0,0,0,0,0,3,18.400000000000002,148.34,0,0.11,0.6000000000000001,3.7,210,100,18.400000000000002,1001,N/A
2019,1,1,3,30,0,0,0,0,0,0,0,18.400000000000002,142.03,0,0.11,0.5,3.6,212,100,18.400000000000002,1001,N/A
2019,1,1,4,0,0,0,0,0,0,0,3,18.3,135.69,0,0.11,0.5,3.5,214,100,18.3,1001,N/A
2019,1,1,4,30,0,0,0,0,0,0,3,18.2,129.35,0,0.11,0.5,3.5,219,100,18.2,1001,N/A
2019,1,1,5,0,0,0,0,0,0,0,3,18.1,123.05,0,0.11,0.5,3.4000000000000004,224,100,18.1,1001,N/A
2019,1,1,5,30,0,0,0,0,0,0,8,18,116.8,0,0.11,0.4,3.4000000000000004,229,100,18,1002,N/A
2019,1,1,6,0,0,0,0,0,0,0,7,17.8,110.62,0,0.11,0.4,3.4000000000000004,233,100,17.8,1002,N/A
2019,1,1,6,30,0,0,0,0,0,0,0,17.7,104.54,0,0.11,0.4,3.3000000000000003,239,100,17.7,1002,N/A
2019,1,1,7,0,0,0,0,0,0,0,0,17.6,98.58,0,0.11,0.4,3.3000000000000003,244,100,17.6,1003,N/A
2019,1,1,7,30,0,0,0,0,0,0,3,17.900000000000002,92.77,0,0.11,0.4,3.3000000000000003,244,99.83,17.900000000000002,1003,N/A
2019,1,1,8,0,7,26,8,22,221,34,3,18.3,86.92,79,0.11,0.4,3.3000000000000003,244,100,18.3,1003,N/A
2019,1,1,8,30,18,0,18,40,464,107,3,18.5,81.64,100,0.11,0.5,3.4000000000000004,242,96.76,19,1003,N/A
2019,1,1,9,0,30,0,30,52,602,192,3,19.6,76.56,71,0.11,0.5,3.4000000000000004,239,99.3,19.700000000000003,1004,N/A
2019,1,1,9,30,71,30,80,66,667,274,3,19.6,71.81,25,0.11,0.5,3.5,235,95.10000000000001,20.400000000000002,1004,N/A
2019,1,1,10,0,101,51,121,81,696,348,3,20.6,67.46000000000001,36,0.11,0.6000000000000001,3.6,232,96.2,21.200000000000003,1004,N/A
2019,1,1,10,30,47,5,49,86,742,416,7,20.6,63.61,50,0.11,0.6000000000000001,3.6,232,94.45,21.5,1004,N/A
2019,1,1,11,0,72,1,72,90,774,473,7,20.5,60.370000000000005,4,0.11,0.7000000000000001,3.7,231,91.75,21.900000000000002,1004,N/A
2019,1,1,11,30,62,0,62,94,794,517,7,20.5,57.83,29,0.11,0.7000000000000001,3.8000000000000003,233,90.56,22.1,1003,N/A
2019,1,1,12,0,123,4,125,96,807,546,7,20.3,56.1,14,0.11,0.7000000000000001,3.8000000000000003,235,89.18,22.200000000000003,1003,N/A
2019,1,1,12,30,178,17,188,99,805,558,7,20.3,55.24,0,0.11,0.7000000000000001,3.9000000000000004,237,88.64,22.3,1003,N/A
2019,1,1,13,0,135,1,136,103,794,555,4,20.400000000000002,55.31,0,0.11,0.7000000000000001,3.9000000000000004,239,87.99,22.5,1002,N/A
2019,1,1,13,30,146,2,147,105,779,537,4,20.400000000000002,56.300000000000004,0,0.11,0.7000000000000001,4,241,88.53,22.400000000000002,1002,N/A
2019,1,1,14,0,138,8,142,105,755,503,3,20.5,58.160000000000004,0,0.11,0.7000000000000001,4,243,88.92,22.400000000000002,1002,N/A
2019,1,1,14,30,61,2,62,103,725,457,3,20.5,60.81,0,0.11,0.6000000000000001,4,245,90,22.200000000000003,1002,N/A
2019,1,1,15,0,55,0,55,101,680,397,4,20.5,64.15,0,0.11,0.6000000000000001,4.1000000000000005,247,92.01,21.900000000000002,1002,N/A
2019,1,1,15,30,41,0,41,93,628,327,3,20.5,68.08,18,0.11,0.5,4.1000000000000005,251,93.71000000000001,21.6,1002,N/A
2019,1,1,16,0,59,4,60,82,555,249,3,20.700000000000003,72.49,21,0.11,0.4,4.1000000000000005,254,96.83,21.200000000000003,1003,N/A
2019,1,1,16,30,22,2,22,67,453,167,4,20.400000000000002,77.3,100,0.11,0.30000000000000004,4.1000000000000005,258,100,20.400000000000002,1003,N/A
