Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,960352,-,-,-,32.81,-84.86,-5,259,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,0,0,0,0,0,3,18,166.42000000000002,0,0.1,0.1,4,209,100,18,984,N/A
2019,1,1,0,30,0,0,0,0,0,0,3,17.900000000000002,169.81,0,0.1,0.1,4,212,100,17.900000000000002,984,N/A
2019,1,1,1,0,0,0,0,0,0,0,3,17.7,169.49,0,0.1,0.1,4.1000000000000005,215,100,17.7,984,N/A
2019,1,1,1,30,0,0,0,0,0,0,8,17.5,165.70000000000002,0,0.1,0.1,4.1000000000000005,223,100,17.5,984,N/A
2019,1,1,2,0,0,0,0,0,0,0,4,17.3,160.37,0,0.1,0.1,4.1000000000000005,231,100,17.3,984,N/A
2019,1,1,2,30,0,0,0,0,0,0,4,17.2,154.45000000000002,0,0.1,0.1,4,250,100,17.2,984,N/A
2019,1,1,3,0,0,0,0,0,0,0,3,17.1,148.3,0,0.1,0,4,269,100,17.1,985,N/A
2019,1,1,3,30,0,0,0,0,0,0,3,16.8,142.04,0,0.1,0,3.8000000000000003,288,100,16.8,985,N/A
2019,1,1,4,0,0,0,0,0,0,0,3,16.6,135.74,0,0.1,0,3.7,308,100,16.6,985,N/A
2019,1,1,4,30,0,0,0,0,0,0,3,16.3,129.45,0,0.1,0,3.6,321,100,16.3,985,N/A
2019,1,1,5,0,0,0,0,0,0,0,7,16,123.18,0,0.1,0,3.5,334,100,16,985,N/A
2019,1,1,5,30,0,0,0,0,0,0,7,15.600000000000001,116.97,0,0.1,0,3.4000000000000004,342,100,15.600000000000001,985,N/A
2019,1,1,6,0,0,0,0,0,0,0,7,15.3,110.82000000000001,0,0.1,0,3.4000000000000004,349,100,15.3,985,N/A
2019,1,1,6,30,0,0,0,0,0,0,7,15,104.78,0,0.1,0,3.3000000000000003,193,100,15,986,N/A
2019,1,1,7,0,0,0,0,0,0,0,7,14.8,98.85000000000001,0,0.1,0.1,3.3000000000000003,36,100,14.8,986,N/A
2019,1,1,7,30,0,0,0,0,0,0,7,15,93.08,0,0.1,0,3.3000000000000003,44,100,15,986,N/A
