Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,958832,-,-,-,32.85,-84.9,-5,263,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,0,0,0,0,0,3,18.2,166.35,0,0.12,0,4,209,100,18.2,985,N/A
2019,1,1,0,30,0,0,0,0,0,0,3,18,169.76,0,0.12,0,4.1000000000000005,212,100,18,985,N/A
2019,1,1,1,0,0,0,0,0,0,0,3,17.8,169.47,0,0.12,0,4.2,215,100,17.8,986,N/A
2019,1,1,1,30,0,0,0,0,0,0,7,17.5,165.71,0,0.12,0,4.2,223,100,17.5,986,N/A
2019,1,1,2,0,0,0,0,0,0,0,4,17.3,160.4,0,0.12,0,4.2,231,100,17.3,986,N/A
2019,1,1,2,30,0,0,0,0,0,0,4,17.2,154.49,0,0.12,0,4.1000000000000005,250,100,17.2,986,N/A
2019,1,1,3,0,0,0,0,0,0,0,3,17.1,148.34,0,0.12,0,4,269,100,17.1,986,N/A
2019,1,1,3,30,0,0,0,0,0,0,3,16.8,142.09,0,0.12,0,3.9000000000000004,288,100,16.8,986,N/A
2019,1,1,4,0,0,0,0,0,0,0,3,16.5,135.79,0,0.12,0,3.8000000000000003,308,100,16.5,986,N/A
2019,1,1,4,30,0,0,0,0,0,0,3,16.2,129.5,0,0.12,0,3.7,321,100,16.2,987,N/A
2019,1,1,5,0,0,0,0,0,0,0,8,15.9,123.24000000000001,0,0.12,0,3.6,334,100,15.9,987,N/A
2019,1,1,5,30,0,0,0,0,0,0,7,15.5,117.02,0,0.12,0,3.5,342,100,15.5,987,N/A
2019,1,1,6,0,0,0,0,0,0,0,7,15.100000000000001,110.88,0,0.12,0,3.4000000000000004,349,100,15.100000000000001,987,N/A
