131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 00:00:00,0,0,0,0,0,0,3,18.5,166.26,0,0.12,0.0,4.1000000000000005,209,100.0,18.5,991
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 00:30:00,0,0,0,0,0,0,3,18.3,169.72,0,0.12,0.0,4.2,212,100.0,18.3,991
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 01:00:00,0,0,0,0,0,0,8,18.1,169.52,0,0.12,0.0,4.2,215,100.0,18.1,991
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 01:30:00,0,0,0,0,0,0,6,17.8,165.81,0,0.12,0.0,4.2,223,100.0,17.8,991
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 02:00:00,0,0,0,0,0,0,4,17.6,160.52,0,0.12,0.0,4.2,231,100.0,17.6,992
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 02:30:00,0,0,0,0,0,0,3,17.400000000000002,154.62,0,0.12,0.0,4.1000000000000005,250,100.0,17.400000000000002,992
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 03:00:00,0,0,0,0,0,0,3,17.3,148.48,0,0.12,0.0,4.1000000000000005,269,100.0,17.3,992
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 03:30:00,0,0,0,0,0,0,3,16.900000000000002,142.22,0,0.12,0.0,4.0,288,100.0,16.900000000000002,992
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 04:00:00,0,0,0,0,0,0,3,16.6,135.93,0,0.12,0.0,3.8,308,100.0,16.6,992
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 04:30:00,0,0,0,0,0,0,3,16.3,129.64,0,0.12,0.0,3.7,321,100.0,16.3,992
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 05:00:00,0,0,0,0,0,0,8,15.9,123.37,0,0.12,0.0,3.6,334,100.0,15.9,992
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 05:30:00,0,0,0,0,0,0,7,15.6,117.16,0,0.12,0.0,3.5,342,100.0,15.6,993
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 06:00:00,0,0,0,0,0,0,7,15.2,111.01,0,0.12,0.0,3.5,349,100.0,15.2,993
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 06:30:00,0,0,0,0,0,0,7,15.0,104.97,0,0.12,0.0,3.4000000000000004,193,100.0,15.0,993
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 07:00:00,0,0,0,0,0,0,7,14.7,99.04,0,0.12,0.0,3.4000000000000004,36,100.0,14.7,994
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 07:30:00,0,0,0,0,0,0,7,14.8,93.27,0,0.12,0.0,3.4000000000000004,44,99.45,14.9,994
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 08:00:00,4,0,4,19,146,26,7,15.1,87.42,71,0.12,0.0,3.5,52,100.0,15.1,994
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 08:30:00,9,0,9,43,384,95,7,15.2,82.2,100,0.12,0.1,3.5,158,93.87,16.2,994
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 09:00:00,27,0,27,59,526,176,7,17.3,77.16,82,0.12,0.1,3.6,263,99.76,17.3,995
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 09:30:00,31,0,31,75,604,257,7,17.3,72.43,14,0.12,0.1,3.7,259,94.87,18.1,995
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 10:00:00,16,0,16,89,646,330,7,17.5,68.11,0,0.12,0.0,3.7,255,90.76,19.0,995
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 10:30:00,48,0,48,96,695,398,7,17.5,64.29,0,0.12,0.0,3.8,259,90.2,19.1,995
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 11:00:00,81,1,81,101,731,455,7,16.8,61.06,0,0.12,0.0,3.8,264,85.97,19.200000000000006,995
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 11:30:00,83,0,83,106,753,499,6,16.8,58.53,0,0.12,0.0,3.9,271,85.89,19.200000000000006,994
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 12:00:00,144,4,146,108,767,528,7,16.7,56.79,0,0.12,0.0,3.9,278,85.54,19.200000000000006,994
131.0,955430.0,32.85,-85.06,-5.0,215.0,-5.0,2019-01-01 12:30:00,170,5,173,112,765,541,7,16.7,55.92,0,0.12,0.0,4.0,284,86.61,19.0,994
