131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 00:00:00,0,0,0,0,0,0,3,18.0,166.47,0,0.11,0.1,4.0,209,100.0,18.0,983
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 00:30:00,0,0,0,0,0,0,3,17.8,169.86,0,0.11,0.1,4.0,212,100.0,17.8,983
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 01:00:00,0,0,0,0,0,0,3,17.7,169.51,0,0.11,0.1,4.1000000000000005,215,100.0,17.7,983
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 01:30:00,0,0,0,0,0,0,7,17.5,165.70000000000005,0,0.11,0.1,4.1000000000000005,223,100.0,17.5,984
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 02:00:00,0,0,0,0,0,0,8,17.3,160.35,0,0.11,0.1,4.1000000000000005,231,100.0,17.3,984
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 02:30:00,0,0,0,0,0,0,4,17.2,154.43,0,0.11,0.1,4.0,250,100.0,17.2,984
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 03:00:00,0,0,0,0,0,0,4,17.1,148.27,0,0.11,0.1,3.9,269,100.0,17.1,984
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 03:30:00,0,0,0,0,0,0,3,16.900000000000002,142.01,0,0.11,0.1,3.8,288,100.0,16.900000000000002,984
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 04:00:00,0,0,0,0,0,0,3,16.7,135.71,0,0.11,0.1,3.7,308,100.0,16.7,984
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 04:30:00,0,0,0,0,0,0,3,16.5,129.41,0,0.11,0.1,3.6,321,100.0,16.5,984
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 05:00:00,0,0,0,0,0,0,7,16.2,123.14,0,0.11,0.1,3.5,334,100.0,16.2,984
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 05:30:00,0,0,0,0,0,0,8,15.8,116.93,0,0.11,0.1,3.4000000000000004,342,100.0,15.8,985
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 06:00:00,0,0,0,0,0,0,3,15.5,110.78,0,0.11,0.1,3.3000000000000003,349,100.0,15.5,985
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 06:30:00,0,0,0,0,0,0,7,15.2,104.73,0,0.11,0.1,3.3000000000000003,193,100.0,15.2,985
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 07:00:00,0,0,0,0,0,0,7,15.0,98.81,0,0.11,0.1,3.3000000000000003,36,100.0,15.0,986
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 07:30:00,0,0,0,0,0,0,7,15.2,93.03,0,0.11,0.1,3.3000000000000003,44,100.0,15.2,986
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 08:00:00,13,56,16,21,185,30,3,15.4,87.21000000000002,71,0.11,0.1,3.3000000000000003,52,100.0,15.4,986
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 08:30:00,45,22,48,41,421,100,7,16.0,81.98,100,0.11,0.1,3.3000000000000003,158,98.03,16.3,986
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 09:00:00,75,34,83,56,561,183,7,17.2,76.94,71,0.11,0.1,3.4000000000000004,263,100.0,17.2,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 09:30:00,100,79,124,70,632,263,7,17.6,72.22,0,0.11,0.1,3.5,259,96.67,18.1,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 10:00:00,94,4,96,86,668,337,7,18.3,67.91,0,0.11,0.1,3.6,255,95.5,19.0,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 10:30:00,49,0,49,92,715,404,7,18.3,64.1,4,0.11,0.1,3.6,259,93.74,19.3,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 11:00:00,36,0,36,97,748,461,7,18.0,60.89,0,0.11,0.1,3.7,264,90.81,19.5,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 11:30:00,25,0,25,101,769,504,7,17.900000000000006,58.38,0,0.11,0.1,3.7,271,90.16,19.6,986
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 12:00:00,29,0,29,103,783,533,7,17.7,56.67,0,0.11,0.1,3.8,278,88.89,19.6,986
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 12:30:00,33,0,33,107,781,546,8,17.7,55.82,0,0.11,0.1,3.9,284,89.44,19.5,986
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 13:00:00,92,1,93,112,769,543,7,17.7,55.89,0,0.11,0.1,3.9,290,89.88,19.4,985
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 13:30:00,85,0,85,113,752,524,8,17.7,56.86,0,0.11,0.1,3.9,296,91.01,19.200000000000006,985
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 14:00:00,94,0,94,115,724,491,4,17.6,58.69,0,0.11,0.1,3.9,302,91.82,19.0,985
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 14:30:00,103,0,103,112,691,444,4,17.6,61.31,0,0.11,0.1,4.0,308,94.14,18.6,985
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 15:00:00,116,3,117,109,644,385,7,17.6,64.61,0,0.11,0.1,4.0,314,95.45,18.3,985
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 15:30:00,47,0,47,100,591,317,4,17.6,68.5,0,0.11,0.1,4.0,314,97.97,17.900000000000006,986
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 16:00:00,27,0,27,88,517,240,3,17.5,72.87,14,0.11,0.1,4.0,313,100.0,17.5,986
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 16:30:00,27,0,27,71,417,160,3,17.0,77.64,100,0.11,0.1,4.0,296,100.0,17.0,986
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 17:00:00,13,0,13,48,272,82,3,16.5,82.72,100,0.11,0.1,3.9,279,100.0,16.5,986
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 17:30:00,6,7,6,17,77,20,3,16.1,87.95,71,0.11,0.1,3.9,286,100.0,16.1,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 18:00:00,0,0,0,0,0,0,3,15.8,93.85,0,0.11,0.1,3.9,292,100.0,15.8,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 18:30:00,0,0,0,0,0,0,4,15.8,99.65,0,0.11,0.1,3.9,292,100.0,15.8,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 19:00:00,0,0,0,0,0,0,7,15.2,105.6,0,0.11,0.1,3.8,328,100.0,15.2,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 19:30:00,0,0,0,0,0,0,3,15.0,111.66,0,0.11,0.1,3.8,330,100.0,15.0,988
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 20:00:00,0,0,0,0,0,0,7,14.7,117.82,0,0.11,0.1,3.7,332,100.0,14.7,988
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 20:30:00,0,0,0,0,0,0,3,14.5,124.04,0,0.11,0.1,3.7,328,100.0,14.5,988
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 21:00:00,0,0,0,0,0,0,3,14.2,130.32,0,0.11,0.1,3.6,324,100.0,14.2,988
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 21:30:00,0,0,0,0,0,0,7,14.0,136.61,0,0.11,0.2,3.6,325,100.0,14.0,988
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 22:00:00,0,0,0,0,0,0,7,13.7,142.91,0,0.11,0.30000000000000004,3.5,326,100.0,13.7,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 22:30:00,0,0,0,0,0,0,7,13.6,149.16,0,0.11,0.30000000000000004,3.5,325,100.0,13.6,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 23:00:00,0,0,0,0,0,0,7,13.4,155.29,0,0.11,0.30000000000000004,3.5,325,100.0,13.4,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-01 23:30:00,0,0,0,0,0,0,7,13.2,161.15,0,0.11,0.30000000000000004,3.4000000000000004,325,100.0,13.2,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-02 00:00:00,0,0,0,0,0,0,8,13.1,166.33,0,0.11,0.4,3.4000000000000004,324,100.0,13.1,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-02 00:30:00,0,0,0,0,0,0,7,13.0,169.75,0,0.11,0.4,3.4000000000000004,329,100.0,13.0,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-02 01:00:00,0,0,0,0,0,0,3,12.8,169.47,0,0.11,0.4,3.4000000000000004,334,100.0,12.8,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-02 01:30:00,0,0,0,0,0,0,7,12.6,165.71,0,0.11,0.30000000000000004,3.4000000000000004,346,100.0,12.6,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-02 02:00:00,0,0,0,0,0,0,3,12.4,160.4,0,0.11,0.30000000000000004,3.4000000000000004,358,100.0,12.4,987
131.0,960794.0,32.77,-84.82,-5.0,256.0,-5.0,2019-01-02 02:30:00,0,0,0,0,0,0,3,12.3,154.49,0,0.11,0.30000000000000004,3.4000000000000004,179,100.0,12.3,987
