131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 00:00:00,0,0,0,0,0,0,3,18.4,166.29,0,0.14,0.0,4.1000000000000005,209,100.0,18.4,988
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 00:30:00,0,0,0,0,0,0,3,18.1,169.73,0,0.14,0.0,4.1000000000000005,212,100.0,18.1,989
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 01:00:00,0,0,0,0,0,0,8,17.900000000000006,169.5,0,0.14,0.0,4.2,215,100.0,17.900000000000006,989
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 01:30:00,0,0,0,0,0,0,6,17.7,165.77,0,0.14,0.0,4.2,223,100.0,17.7,989
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 02:00:00,0,0,0,0,0,0,8,17.400000000000002,160.47,0,0.14,0.0,4.2,231,100.0,17.400000000000002,989
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 02:30:00,0,0,0,0,0,0,3,17.3,154.57,0,0.14,0.0,4.1000000000000005,250,100.0,17.3,990
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 03:00:00,0,0,0,0,0,0,3,17.1,148.43,0,0.14,0.0,4.0,269,100.0,17.1,990
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 03:30:00,0,0,0,0,0,0,3,16.8,142.17000000000004,0,0.14,0.0,3.9,288,100.0,16.8,990
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 04:00:00,0,0,0,0,0,0,3,16.5,135.88,0,0.14,0.0,3.8,308,100.0,16.5,990
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 04:30:00,0,0,0,0,0,0,3,16.1,129.59,0,0.14,0.0,3.7,321,100.0,16.1,990
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 05:00:00,0,0,0,0,0,0,8,15.8,123.32,0,0.14,0.0,3.6,334,100.0,15.8,990
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 05:30:00,0,0,0,0,0,0,7,15.5,117.11,0,0.14,0.0,3.5,342,100.0,15.5,990
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 06:00:00,0,0,0,0,0,0,7,15.1,110.97,0,0.14,0.0,3.4000000000000004,349,100.0,15.1,991
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 06:30:00,0,0,0,0,0,0,7,14.8,104.92,0,0.14,0.0,3.4000000000000004,193,100.0,14.8,991
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 07:00:00,0,0,0,0,0,0,7,14.6,98.99,0,0.14,0.0,3.4000000000000004,36,100.0,14.6,991
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 07:30:00,0,0,0,0,0,0,7,14.7,93.22,0,0.14,0.0,3.4000000000000004,44,99.61,14.8,991
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 08:00:00,7,0,7,19,148,26,7,15.0,87.38,71,0.14,0.0,3.4000000000000004,52,100.0,15.0,992
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 08:30:00,17,0,17,43,386,96,7,15.1,82.16,100,0.14,0.1,3.5,158,94.64,16.0,992
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 09:00:00,40,0,40,60,527,177,7,17.1,77.12,71,0.14,0.1,3.6,263,100.0,17.1,992
131.0,956416.0,32.85,-85.02,-5.0,228.0,-5.0,2019-01-01 09:30:00,52,0,52,74,605,257,7,17.2,72.39,11,0.14,0.1,3.6,259,95.49,17.900000000000006,992
