Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,960735,-,-,-,32.49,-84.82,-5,136,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,Clearsky DHI,Clearsky GHI,Cloud Type,Solar Zenith Angle,Wind Speed,Temperature,
2019,1,1,0,0,0,0,0,3,166.66,0.2,18.900000000000002,N/A
2019,1,1,0,30,0,0,0,3,170.12,0.2,18.8,N/A
2019,1,1,1,0,0,0,0,3,169.77,0.2,18.7,N/A
2019,1,1,1,30,0,0,0,3,165.88,0.2,18.6,N/A
2019,1,1,2,0,0,0,0,3,160.47,0.2,18.400000000000002,N/A
2019,1,1,2,30,0,0,0,0,154.51,0.2,18.400000000000002,N/A
2019,1,1,3,0,0,0,0,0,148.32,0.2,18.400000000000002,N/A
2019,1,1,3,30,0,0,0,3,142.03,0.1,18.3,N/A
2019,1,1,4,0,0,0,0,3,135.71,0.1,18.2,N/A
2019,1,1,4,30,0,0,0,3,129.39000000000001,0.1,18,N/A
2019,1,1,5,0,0,0,0,4,123.11,0.1,17.900000000000002,N/A
2019,1,1,5,30,0,0,0,3,116.87,0.1,17.5,N/A
2019,1,1,6,0,0,0,0,3,110.71000000000001,0.1,17.2,N/A
2019,1,1,6,30,0,0,0,3,104.65,0.1,17,N/A
2019,1,1,7,0,0,0,0,0,98.7,0.1,16.8,N/A
2019,1,1,7,30,0,0,0,7,92.91,0.1,17.1,N/A
2019,1,1,8,0,17,22,32,3,87.07000000000001,0.1,17.400000000000002,N/A
2019,1,1,8,30,50,40,103,3,81.82000000000001,0.1,18.3,N/A
2019,1,1,9,0,83,54,187,7,76.76,0.2,19.200000000000003,N/A
2019,1,1,9,30,110,67,267,7,72.02,0.2,20.200000000000003,N/A
2019,1,1,10,0,51,84,341,7,67.7,0.2,21.1,N/A
2019,1,1,10,30,105,89,408,7,63.870000000000005,0.2,21.3,N/A
2019,1,1,11,0,87,95,465,7,60.64,0.2,21.5,N/A
2019,1,1,11,30,119,98,508,7,58.120000000000005,0.2,21.400000000000002,N/A
2019,1,1,12,0,89,101,537,4,56.39,0.2,21.400000000000002,N/A
2019,1,1,12,30,59,105,549,4,55.54,0.2,21.400000000000002,N/A
2019,1,1,13,0,89,109,546,4,55.61,0.2,21.400000000000002,N/A
2019,1,1,13,30,181,112,528,4,56.59,0.2,21.3,N/A
2019,1,1,14,0,126,114,494,4,58.43,0.2,21.1,N/A
2019,1,1,14,30,109,113,448,4,61.06,0.2,20.8,N/A
2019,1,1,15,0,89,109,388,4,64.38,0.2,20.400000000000002,N/A
2019,1,1,15,30,65,100,319,7,68.29,0.2,20,N/A
2019,1,1,16,0,61,88,242,7,72.68,0.2,19.6,N/A
2019,1,1,16,30,38,72,162,4,77.47,0.1,19,N/A
2019,1,1,17,0,19,48,83,3,82.57000000000001,0.1,18.3,N/A
2019,1,1,17,30,7,17,20,0,87.82000000000001,0.1,17.900000000000002,N/A
2019,1,1,18,0,0,0,0,3,93.74,0.1,17.5,N/A
2019,1,1,18,30,0,0,0,3,99.55,0.1,17.5,N/A
2019,1,1,19,0,0,0,0,7,105.51,0.1,16.900000000000002,N/A
2019,1,1,19,30,0,0,0,3,111.59,0.1,16.6,N/A
2019,1,1,20,0,0,0,0,3,117.76,0.1,16.3,N/A
2019,1,1,20,30,0,0,0,3,124.01,0.1,16,N/A
2019,1,1,21,0,0,0,0,3,130.3,0.1,15.700000000000001,N/A
2019,1,1,21,30,0,0,0,7,136.62,0.2,15.5,N/A
2019,1,1,22,0,0,0,0,7,142.93,0.2,15.200000000000001,N/A
2019,1,1,22,30,0,0,0,7,149.21,0.2,15,N/A
2019,1,1,23,0,0,0,0,7,155.37,0.2,14.8,N/A
2019,1,1,23,30,0,0,0,7,161.27,0.30000000000000004,14.700000000000001,N/A
2019,1,2,0,0,0,0,0,7,166.53,0.30000000000000004,14.5,N/A
2019,1,2,0,30,0,0,0,7,170.01,0.30000000000000004,14.5,N/A
2019,1,2,1,0,0,0,0,7,169.73,0.4,14.4,N/A
2019,1,2,1,30,0,0,0,7,165.89000000000001,0.4,14.3,N/A
2019,1,2,2,0,0,0,0,3,160.51,0.5,14.100000000000001,N/A
2019,1,2,2,30,0,0,0,3,154.56,0.4,14,N/A
2019,1,2,3,0,0,0,0,3,148.38,0.4,13.8,N/A
2019,1,2,3,30,0,0,0,3,142.09,0.30000000000000004,13.600000000000001,N/A
2019,1,2,4,0,0,0,0,3,135.77,0.2,13.4,N/A
2019,1,2,4,30,0,0,0,4,129.46,0.1,13.3,N/A
2019,1,2,5,0,0,0,0,3,123.17,0.1,13.200000000000001,N/A
2019,1,2,5,30,0,0,0,3,116.93,0.1,13.100000000000001,N/A
2019,1,2,6,0,0,0,0,3,110.77,0.1,13.100000000000001,N/A
2019,1,2,6,30,0,0,0,7,104.7,0.1,13.100000000000001,N/A
2019,1,2,7,0,0,0,0,7,98.75,0.1,13.200000000000001,N/A
2019,1,2,7,30,0,0,0,7,92.95,0.1,13.600000000000001,N/A
2019,1,2,8,0,5,23,30,7,87.10000000000001,0.2,14,N/A
2019,1,2,8,30,10,46,99,4,81.85000000000001,0.2,14.700000000000001,N/A
2019,1,2,9,0,17,63,182,4,76.78,0.2,15.4,N/A
2019,1,2,9,30,39,75,264,4,72.03,0.2,16.400000000000002,N/A
2019,1,2,10,0,57,85,341,7,67.69,0.1,17.400000000000002,N/A
2019,1,2,10,30,65,92,410,7,63.85,0.1,18.2,N/A
2019,1,2,11,0,90,97,467,7,60.61,0.1,18.900000000000002,N/A
2019,1,2,11,30,101,100,511,7,58.07,0.2,19.3,N/A
2019,1,2,12,0,94,101,541,6,56.33,0.2,19.8,N/A
2019,1,2,12,30,86,103,556,6,55.46,0.2,20,N/A
2019,1,2,13,0,98,104,555,7,55.51,0.2,20.200000000000003,N/A
2019,1,2,13,30,117,102,539,7,56.480000000000004,0.2,20.3,N/A
2019,1,2,14,0,73,98,508,7,58.31,0.2,20.3,N/A
2019,1,2,14,30,53,93,463,7,60.94,0.1,20.3,N/A
2019,1,2,15,0,53,87,405,7,64.25,0.1,20.200000000000003,N/A
2019,1,2,15,30,59,81,335,7,68.15,0.1,19.900000000000002,N/A
2019,1,2,16,0,47,71,256,7,72.54,0.1,19.6,N/A
2019,1,2,16,30,16,60,173,7,77.33,0.2,18.7,N/A
2019,1,2,17,0,11,43,91,7,82.43,0.30000000000000004,17.900000000000002,N/A
2019,1,2,17,30,4,19,24,7,87.69,0.2,17.400000000000002,N/A
2019,1,2,18,0,0,0,0,7,93.60000000000001,0.2,17,N/A
2019,1,2,18,30,0,0,0,7,99.41,0.2,17,N/A
2019,1,2,19,0,0,0,0,7,105.37,0.1,16.900000000000002,N/A
2019,1,2,19,30,0,0,0,7,111.45,0.1,16.900000000000002,N/A
2019,1,2,20,0,0,0,0,7,117.63,0.1,16.900000000000002,N/A
2019,1,2,20,30,0,0,0,7,123.87,0.1,16.8,N/A
2019,1,2,21,0,0,0,0,7,130.16,0.2,16.7,N/A
2019,1,2,21,30,0,0,0,7,136.48,0.2,16.7,N/A
2019,1,2,22,0,0,0,0,6,142.8,0.2,16.7,N/A
2019,1,2,22,30,0,0,0,7,149.07,0.2,16.7,N/A
2019,1,2,23,0,0,0,0,7,155.23,0.2,16.8,N/A
2019,1,2,23,30,0,0,0,6,161.13,0.2,16.8,N/A
2019,1,3,0,0,0,0,0,6,166.39000000000001,0.2,16.8,N/A
2019,1,3,0,30,0,0,0,7,169.9,0.2,16.6,N/A
2019,1,3,1,0,0,0,0,7,169.68,0.2,16.5,N/A
2019,1,3,1,30,0,0,0,7,165.9,0.1,16.2,N/A
2019,1,3,2,0,0,0,0,7,160.55,0.1,16,N/A
2019,1,3,2,30,0,0,0,7,154.61,0.1,15.700000000000001,N/A
2019,1,3,3,0,0,0,0,3,148.44,0.1,15.4,N/A
2019,1,3,3,30,0,0,0,7,142.15,0.1,15.200000000000001,N/A
2019,1,3,4,0,0,0,0,7,135.83,0.1,15.100000000000001,N/A
2019,1,3,4,30,0,0,0,7,129.52,0.1,14.9,N/A
2019,1,3,5,0,0,0,0,7,123.23,0.1,14.700000000000001,N/A
2019,1,3,5,30,0,0,0,7,116.99000000000001,0.2,14.5,N/A
2019,1,3,6,0,0,0,0,7,110.82000000000001,0.2,14.4,N/A
2019,1,3,6,30,0,0,0,7,104.75,0.2,14.4,N/A
2019,1,3,7,0,0,0,0,7,98.79,0.30000000000000004,14.4,N/A
2019,1,3,7,30,0,0,0,6,92.99,0.2,14.8,N/A
2019,1,3,8,0,4,21,32,6,87.13,0.1,15.200000000000001,N/A
2019,1,3,8,30,6,39,104,6,81.87,0.1,16.400000000000002,N/A
2019,1,3,9,0,10,52,189,6,76.79,0.1,17.5,N/A
2019,1,3,9,30,59,61,274,6,72.03,0.2,19.1,N/A
2019,1,3,10,0,75,68,353,7,67.68,0.2,20.6,N/A
2019,1,3,10,30,68,73,423,8,63.82,0.2,21,N/A
2019,1,3,11,0,52,77,481,6,60.57,0.2,21.3,N/A
2019,1,3,11,30,77,79,526,6,58.01,0.2,20.900000000000002,N/A
2019,1,3,12,0,103,80,556,6,56.25,0.1,20.5,N/A
2019,1,3,12,30,180,81,572,8,55.370000000000005,0.2,20.700000000000003,N/A
2019,1,3,13,0,150,82,572,6,55.410000000000004,0.2,21,N/A
2019,1,3,13,30,140,81,556,6,56.36,0.2,20.900000000000002,N/A
2019,1,3,14,0,109,79,524,6,58.19,0.2,20.700000000000003,N/A
2019,1,3,14,30,89,76,477,6,60.800000000000004,0.2,20.3,N/A
2019,1,3,15,0,41,72,417,6,64.11,0.1,19.8,N/A
2019,1,3,15,30,30,68,347,6,68.01,0.2,19.1,N/A
2019,1,3,16,0,30,62,267,6,72.4,0.2,18.5,N/A
2019,1,3,16,30,22,52,181,6,77.19,0.2,17.8,N/A
2019,1,3,17,0,13,40,97,6,82.29,0.30000000000000004,17.2,N/A
2019,1,3,17,30,5,19,26,6,87.55,0.30000000000000004,16.5,N/A
2019,1,3,18,0,0,0,0,6,93.45,0.2,15.9,N/A
2019,1,3,18,30,0,0,0,6,99.27,0.2,15.9,N/A
2019,1,3,19,0,0,0,0,6,105.23,0.1,15.200000000000001,N/A
2019,1,3,19,30,0,0,0,6,111.32000000000001,0.1,15.100000000000001,N/A
2019,1,3,20,0,0,0,0,7,117.49000000000001,0.1,14.9,N/A
2019,1,3,20,30,0,0,0,7,123.73,0.2,14.9,N/A
2019,1,3,21,0,0,0,0,7,130.03,0.2,14.9,N/A
2019,1,3,21,30,0,0,0,7,136.34,0.2,14.8,N/A
2019,1,3,22,0,0,0,0,8,142.66,0.2,14.8,N/A
2019,1,3,22,30,0,0,0,8,148.93,0.2,14.8,N/A
2019,1,3,23,0,0,0,0,8,155.09,0.2,14.8,N/A
2019,1,3,23,30,0,0,0,7,160.99,0.2,15,N/A
2019,1,4,0,0,0,0,0,7,166.24,0.2,15.200000000000001,N/A
2019,1,4,0,30,0,0,0,6,169.77,0.2,15.5,N/A
2019,1,4,1,0,0,0,0,6,169.62,0.2,15.9,N/A
2019,1,4,1,30,0,0,0,6,165.91,0.2,16.2,N/A
2019,1,4,2,0,0,0,0,6,160.58,0.30000000000000004,16.5,N/A
2019,1,4,2,30,0,0,0,6,154.66,0.30000000000000004,16.900000000000002,N/A
2019,1,4,3,0,0,0,0,6,148.49,0.30000000000000004,17.2,N/A
2019,1,4,3,30,0,0,0,6,142.21,0.30000000000000004,17.400000000000002,N/A
2019,1,4,4,0,0,0,0,6,135.89000000000001,0.30000000000000004,17.7,N/A
2019,1,4,4,30,0,0,0,6,129.57,0.30000000000000004,17.900000000000002,N/A
2019,1,4,5,0,0,0,0,6,123.28,0.4,18,N/A
2019,1,4,5,30,0,0,0,6,117.04,0.4,18.1,N/A
2019,1,4,6,0,0,0,0,6,110.87,0.4,18.2,N/A
2019,1,4,6,30,0,0,0,6,104.79,0.4,18.3,N/A
2019,1,4,7,0,0,0,0,6,98.83,0.4,18.3,N/A
