Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,956690,-,-,-,32.49,-85.02,-6,125,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,Clearsky DHI,Clearsky GHI,Cloud Type,Solar Zenith Angle,Wind Speed,Temperature,
2019,1,1,0,0,0,0,0,3,169.83,0.1,18.7,N/A
2019,1,1,0,30,0,0,0,8,166.01,0.1,18.6,N/A
2019,1,1,1,0,0,0,0,0,160.62,0.1,18.400000000000002,N/A
2019,1,1,1,30,0,0,0,4,154.67000000000002,0.1,18.400000000000002,N/A
2019,1,1,2,0,0,0,0,4,148.48,0.1,18.400000000000002,N/A
2019,1,1,2,30,0,0,0,3,142.20000000000002,0.1,18.3,N/A
2019,1,1,3,0,0,0,0,3,135.88,0.1,18.2,N/A
2019,1,1,3,30,0,0,0,3,129.56,0.1,18.1,N/A
2019,1,1,4,0,0,0,0,8,123.27,0.1,17.900000000000002,N/A
2019,1,1,4,30,0,0,0,3,117.04,0.1,17.5,N/A
2019,1,1,5,0,0,0,0,3,110.87,0.1,17.2,N/A
2019,1,1,5,30,0,0,0,7,104.81,0.1,16.900000000000002,N/A
2019,1,1,6,0,0,0,0,3,98.86,0.1,16.6,N/A
2019,1,1,6,30,0,0,0,7,93.07000000000001,0.1,17,N/A
2019,1,1,7,0,14,20,30,7,87.21000000000001,0.1,17.3,N/A
2019,1,1,7,30,38,40,101,7,81.96000000000001,0.1,18.3,N/A
2019,1,1,8,0,84,53,184,7,76.89,0.1,19.3,N/A
2019,1,1,8,30,87,68,265,7,72.15,0.2,20.3,N/A
2019,1,1,9,0,95,83,338,7,67.81,0.2,21.400000000000002,N/A
2019,1,1,9,30,47,90,407,7,63.96,0.2,21.400000000000002,N/A
2019,1,1,10,0,28,94,463,7,60.72,0.2,21.5,N/A
2019,1,1,10,30,24,99,507,7,58.17,0.2,21.400000000000002,N/A
2019,1,1,11,0,32,102,536,7,56.43,0.2,21.3,N/A
2019,1,1,11,30,84,106,549,4,55.550000000000004,0.2,21.3,N/A
2019,1,1,12,0,92,111,546,4,55.59,0.2,21.3,N/A
2019,1,1,12,30,80,113,528,4,56.550000000000004,0.2,21.1,N/A
2019,1,1,13,0,102,116,495,4,58.370000000000005,0.2,21,N/A
2019,1,1,13,30,103,114,448,4,60.980000000000004,0.2,20.6,N/A
2019,1,1,14,0,107,111,389,7,64.29,0.2,20.200000000000003,N/A
2019,1,1,14,30,69,102,320,7,68.18,0.2,19.8,N/A
2019,1,1,15,0,49,90,244,3,72.56,0.1,19.3,N/A
2019,1,1,15,30,26,72,163,3,77.34,0.1,18.7,N/A
2019,1,1,16,0,14,49,85,3,82.43,0.1,18.1,N/A
2019,1,1,16,30,7,18,21,3,87.68,0.1,17.7,N/A
2019,1,1,17,0,0,0,0,3,93.58,0.1,17.3,N/A
2019,1,1,17,30,0,0,0,3,99.39,0.1,17.3,N/A
2019,1,1,18,0,0,0,0,8,105.35000000000001,0.1,16.7,N/A
2019,1,1,18,30,0,0,0,4,111.43,0.1,16.400000000000002,N/A
2019,1,1,19,0,0,0,0,3,117.60000000000001,0.1,16.1,N/A
2019,1,1,19,30,0,0,0,3,123.84,0.1,15.8,N/A
2019,1,1,20,0,0,0,0,3,130.13,0.1,15.5,N/A
2019,1,1,20,30,0,0,0,7,136.45,0.1,15.200000000000001,N/A
2019,1,1,21,0,0,0,0,7,142.76,0.2,15,N/A
2019,1,1,21,30,0,0,0,7,149.04,0.2,14.8,N/A
2019,1,1,22,0,0,0,0,7,155.21,0.2,14.600000000000001,N/A
2019,1,1,22,30,0,0,0,7,161.12,0.30000000000000004,14.4,N/A
2019,1,1,23,0,0,0,0,7,166.4,0.30000000000000004,14.3,N/A
2019,1,1,23,30,0,0,0,7,169.96,0.30000000000000004,14.3,N/A
2019,1,2,0,0,0,0,0,3,169.79,0.4,14.200000000000001,N/A
2019,1,2,0,30,0,0,0,7,166.02,0.4,14.100000000000001,N/A
2019,1,2,1,0,0,0,0,3,160.67000000000002,0.5,14,N/A
2019,1,2,1,30,0,0,0,3,154.72,0.4,13.8,N/A
2019,1,2,2,0,0,0,0,3,148.54,0.4,13.600000000000001,N/A
2019,1,2,2,30,0,0,0,3,142.26,0.30000000000000004,13.5,N/A
2019,1,2,3,0,0,0,0,3,135.94,0.2,13.3,N/A
2019,1,2,3,30,0,0,0,3,129.62,0.1,13.200000000000001,N/A
2019,1,2,4,0,0,0,0,3,123.33,0.1,13.100000000000001,N/A
2019,1,2,4,30,0,0,0,3,117.10000000000001,0.1,13,N/A
2019,1,2,5,0,0,0,0,3,110.93,0.1,13,N/A
2019,1,2,5,30,0,0,0,7,104.86,0.1,13.100000000000001,N/A
2019,1,2,6,0,0,0,0,7,98.91,0.1,13.100000000000001,N/A
2019,1,2,6,30,0,0,0,7,93.11,0.1,13.600000000000001,N/A
2019,1,2,7,0,3,21,28,7,87.24,0.2,14,N/A
2019,1,2,7,30,20,46,97,4,81.99,0.2,14.700000000000001,N/A
2019,1,2,8,0,27,62,179,4,76.91,0.2,15.4,N/A
2019,1,2,8,30,48,75,262,4,72.15,0.1,16.3,N/A
2019,1,2,9,0,53,85,339,7,67.8,0.1,17.2,N/A
2019,1,2,9,30,42,93,408,7,63.940000000000005,0.1,18,N/A
2019,1,2,10,0,90,98,465,7,60.68,0.1,18.7,N/A
2019,1,2,10,30,127,100,510,7,58.120000000000005,0.1,19.1,N/A
2019,1,2,11,0,128,101,541,7,56.36,0.1,19.6,N/A
2019,1,2,11,30,92,103,556,7,55.47,0.2,19.8,N/A
2019,1,2,12,0,84,104,555,6,55.5,0.2,20,N/A
2019,1,2,12,30,84,102,540,6,56.44,0.2,20.1,N/A
2019,1,2,13,0,66,98,510,6,58.25,0.1,20.3,N/A
2019,1,2,13,30,37,93,465,6,60.86,0.1,20.200000000000003,N/A
2019,1,2,14,0,63,87,407,7,64.16,0.1,20.1,N/A
2019,1,2,14,30,46,80,337,4,68.04,0.1,19.8,N/A
2019,1,2,15,0,32,72,259,7,72.42,0.1,19.6,N/A
2019,1,2,15,30,30,61,176,7,77.2,0.2,18.7,N/A
2019,1,2,16,0,17,44,94,7,82.29,0.30000000000000004,17.900000000000002,N/A
2019,1,2,16,30,6,19,25,7,87.55,0.2,17.400000000000002,N/A
2019,1,2,17,0,0,0,0,7,93.44,0.2,16.900000000000002,N/A
2019,1,2,17,30,0,0,0,7,99.26,0.2,16.900000000000002,N/A
2019,1,2,18,0,0,0,0,7,105.21000000000001,0.1,16.900000000000002,N/A
2019,1,2,18,30,0,0,0,7,111.29,0.1,16.900000000000002,N/A
2019,1,2,19,0,0,0,0,7,117.46000000000001,0.1,17,N/A
2019,1,2,19,30,0,0,0,7,123.7,0.1,16.900000000000002,N/A
2019,1,2,20,0,0,0,0,6,129.99,0.1,16.8,N/A
2019,1,2,20,30,0,0,0,7,136.31,0.2,16.8,N/A
2019,1,2,21,0,0,0,0,6,142.63,0.2,16.8,N/A
2019,1,2,21,30,0,0,0,7,148.9,0.2,16.8,N/A
2019,1,2,22,0,0,0,0,7,155.07,0.2,16.900000000000002,N/A
2019,1,2,22,30,0,0,0,6,160.98,0.2,16.900000000000002,N/A
2019,1,2,23,0,0,0,0,6,166.26,0.2,16.900000000000002,N/A
2019,1,2,23,30,0,0,0,7,169.84,0.1,16.8,N/A
2019,1,3,0,0,0,0,0,7,169.74,0.1,16.7,N/A
2019,1,3,0,30,0,0,0,7,166.03,0.1,16.400000000000002,N/A
2019,1,3,1,0,0,0,0,7,160.70000000000002,0.1,16.1,N/A
2019,1,3,1,30,0,0,0,7,154.78,0.1,15.700000000000001,N/A
2019,1,3,2,0,0,0,0,3,148.6,0.1,15.4,N/A
2019,1,3,2,30,0,0,0,7,142.32,0.1,15.200000000000001,N/A
2019,1,3,3,0,0,0,0,7,136,0.1,15,N/A
2019,1,3,3,30,0,0,0,7,129.68,0.1,14.8,N/A
2019,1,3,4,0,0,0,0,7,123.39,0.1,14.600000000000001,N/A
2019,1,3,4,30,0,0,0,7,117.15,0.1,14.5,N/A
2019,1,3,5,0,0,0,0,7,110.98,0.2,14.3,N/A
2019,1,3,5,30,0,0,0,6,104.91,0.2,14.3,N/A
2019,1,3,6,0,0,0,0,7,98.95,0.30000000000000004,14.3,N/A
2019,1,3,6,30,0,0,0,6,93.14,0.2,14.8,N/A
2019,1,3,7,0,6,20,30,6,87.27,0.1,15.3,N/A
2019,1,3,7,30,12,39,102,6,82.01,0.1,16.6,N/A
2019,1,3,8,0,29,52,187,6,76.92,0.1,17.8,N/A
2019,1,3,8,30,62,61,272,6,72.15,0.1,19.5,N/A
2019,1,3,9,0,52,68,351,7,67.79,0.2,21.200000000000003,N/A
2019,1,3,9,30,34,73,421,8,63.92,0.2,21.5,N/A
2019,1,3,10,0,58,77,480,6,60.64,0.2,21.700000000000003,N/A
2019,1,3,10,30,103,79,525,6,58.07,0.2,21.1,N/A
2019,1,3,11,0,120,80,556,6,56.29,0.1,20.6,N/A
2019,1,3,11,30,170,82,572,8,55.38,0.1,20.900000000000002,N/A
2019,1,3,12,0,159,82,572,6,55.4,0.2,21.1,N/A
2019,1,3,12,30,172,81,556,6,56.33,0.2,20.900000000000002,N/A
2019,1,3,13,0,124,79,525,6,58.13,0.2,20.700000000000003,N/A
2019,1,3,13,30,56,77,479,6,60.730000000000004,0.2,20.200000000000003,N/A
2019,1,3,14,0,26,73,420,6,64.02,0.1,19.700000000000003,N/A
2019,1,3,14,30,33,68,349,6,67.9,0.2,19.1,N/A
