Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,955482,-,-,-,32.57,-85.06,-6,119,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,Clearsky DHI,Clearsky GHI,Cloud Type,Solar Zenith Angle,Wind Speed,Temperature,
2019,1,1,0,0,0,0,0,3,169.8,0.1,18.7,N/A
2019,1,1,0,30,0,0,0,8,166.01,0.1,18.6,N/A
2019,1,1,1,0,0,0,0,4,160.64000000000001,0.1,18.400000000000002,N/A
2019,1,1,1,30,0,0,0,4,154.70000000000002,0.1,18.400000000000002,N/A
2019,1,1,2,0,0,0,0,3,148.52,0.1,18.400000000000002,N/A
2019,1,1,2,30,0,0,0,3,142.24,0.1,18.3,N/A
2019,1,1,3,0,0,0,0,3,135.93,0.1,18.2,N/A
2019,1,1,3,30,0,0,0,3,129.61,0.1,18,N/A
2019,1,1,4,0,0,0,0,4,123.33,0.1,17.8,N/A
2019,1,1,4,30,0,0,0,3,117.10000000000001,0.1,17.5,N/A
2019,1,1,5,0,0,0,0,3,110.94,0.1,17.1,N/A
2019,1,1,5,30,0,0,0,7,104.87,0.1,16.900000000000002,N/A
2019,1,1,6,0,0,0,0,7,98.93,0.1,16.6,N/A
2019,1,1,6,30,0,0,0,7,93.14,0.1,16.900000000000002,N/A
2019,1,1,7,0,13,21,30,8,87.28,0.1,17.2,N/A
2019,1,1,7,30,40,40,100,7,82.04,0.1,18.2,N/A
2019,1,1,8,0,76,53,182,7,76.97,0.1,19.200000000000003,N/A
2019,1,1,8,30,60,67,263,7,72.22,0.2,20.200000000000003,N/A
2019,1,1,9,0,80,83,337,7,67.88,0.2,21.3,N/A
2019,1,1,9,30,24,89,404,7,64.04,0.2,21.3,N/A
2019,1,1,10,0,20,94,461,7,60.79,0.2,21.400000000000002,N/A
2019,1,1,10,30,26,99,505,7,58.25,0.2,21.3,N/A
2019,1,1,11,0,31,101,534,7,56.5,0.2,21.3,N/A
2019,1,1,11,30,49,106,547,7,55.620000000000005,0.2,21.200000000000003,N/A
2019,1,1,12,0,66,110,544,4,55.65,0.2,21.200000000000003,N/A
2019,1,1,12,30,52,113,526,4,56.6,0.2,21,N/A
2019,1,1,13,0,89,115,493,4,58.410000000000004,0.2,20.900000000000002,N/A
2019,1,1,13,30,96,114,447,7,61.01,0.2,20.5,N/A
2019,1,1,14,0,88,110,388,7,64.31,0.2,20.200000000000003,N/A
2019,1,1,14,30,43,102,320,3,68.19,0.2,19.700000000000003,N/A
2019,1,1,15,0,55,89,243,3,72.56,0.1,19.200000000000003,N/A
2019,1,1,15,30,21,72,163,3,77.34,0.1,18.7,N/A
