Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,961233,-,-,-,32.41,-84.82,-5,110,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,Clearsky DHI,Clearsky GHI,Cloud Type,Solar Zenith Angle,Wind Speed,Temperature,
2019,1,1,0,0,0,0,0,3,166.73,0.30000000000000004,18.8,N/A
2019,1,1,0,30,0,0,0,3,170.22,0.30000000000000004,18.8,N/A
2019,1,1,1,0,0,0,0,3,169.86,0.2,18.7,N/A
2019,1,1,1,30,0,0,0,3,165.94,0.2,18.6,N/A
2019,1,1,2,0,0,0,0,3,160.51,0.2,18.5,N/A
2019,1,1,2,30,0,0,0,0,154.53,0.2,18.5,N/A
2019,1,1,3,0,0,0,0,0,148.33,0.2,18.400000000000002,N/A
2019,1,1,3,30,0,0,0,3,142.03,0.2,18.3,N/A
2019,1,1,4,0,0,0,0,0,135.71,0.2,18.3,N/A
2019,1,1,4,30,0,0,0,3,129.38,0.2,18.1,N/A
2019,1,1,5,0,0,0,0,3,123.09,0.2,18,N/A
2019,1,1,5,30,0,0,0,7,116.85000000000001,0.2,17.7,N/A
2019,1,1,6,0,0,0,0,3,110.69,0.1,17.5,N/A
2019,1,1,6,30,0,0,0,0,104.62,0.1,17.3,N/A
2019,1,1,7,0,0,0,0,0,98.67,0.1,17.1,N/A
2019,1,1,7,30,0,0,0,3,92.87,0.1,17.400000000000002,N/A
2019,1,1,8,0,15,21,32,3,87.03,0.1,17.7,N/A
2019,1,1,8,30,40,40,104,3,81.77,0.2,18.6,N/A
2019,1,1,9,0,76,53,188,7,76.7,0.2,19.400000000000002,N/A
2019,1,1,9,30,112,67,269,7,71.96000000000001,0.2,20.3,N/A
2019,1,1,10,0,100,82,342,7,67.62,0.2,21.3,N/A
2019,1,1,10,30,114,89,411,7,63.79,0.2,21.5,N/A
2019,1,1,11,0,105,93,467,7,60.550000000000004,0.30000000000000004,21.700000000000003,N/A
2019,1,1,11,30,173,98,511,7,58.02,0.30000000000000004,21.700000000000003,N/A
2019,1,1,12,0,184,100,540,7,56.29,0.30000000000000004,21.8,N/A
2019,1,1,12,30,83,104,552,4,55.44,0.30000000000000004,21.8,N/A
2019,1,1,13,0,95,108,549,4,55.51,0.30000000000000004,21.8,N/A
2019,1,1,13,30,125,111,531,4,56.49,0.30000000000000004,21.700000000000003,N/A
2019,1,1,14,0,116,112,497,4,58.34,0.30000000000000004,21.6,N/A
2019,1,1,14,30,119,110,450,4,60.980000000000004,0.30000000000000004,21.3,N/A
2019,1,1,15,0,52,106,390,4,64.3,0.2,21,N/A
2019,1,1,15,30,78,98,321,7,68.21000000000001,0.2,20.6,N/A
2019,1,1,16,0,74,87,244,7,72.61,0.2,20.1,N/A
2019,1,1,16,30,44,71,163,4,77.41,0.1,19.5,N/A
2019,1,1,17,0,22,48,84,3,82.52,0.1,18.8,N/A
2019,1,1,17,30,6,18,21,3,87.78,0.1,18.400000000000002,N/A
2019,1,1,18,0,0,0,0,3,93.69,0.1,18,N/A
2019,1,1,18,30,0,0,0,3,99.51,0.1,18,N/A
2019,1,1,19,0,0,0,0,3,105.48,0.1,17.400000000000002,N/A
2019,1,1,19,30,0,0,0,3,111.57000000000001,0.1,17.1,N/A
2019,1,1,20,0,0,0,0,3,117.75,0.1,16.7,N/A
2019,1,1,20,30,0,0,0,3,123.99000000000001,0.1,16.5,N/A
2019,1,1,21,0,0,0,0,3,130.29,0.1,16.2,N/A
2019,1,1,21,30,0,0,0,7,136.62,0.2,15.9,N/A
2019,1,1,22,0,0,0,0,7,142.94,0.2,15.700000000000001,N/A
2019,1,1,22,30,0,0,0,7,149.22,0.2,15.4,N/A
2019,1,1,23,0,0,0,0,7,155.4,0.2,15.200000000000001,N/A
2019,1,1,23,30,0,0,0,7,161.31,0.30000000000000004,15.100000000000001,N/A
2019,1,2,0,0,0,0,0,7,166.59,0.30000000000000004,14.9,N/A
2019,1,2,0,30,0,0,0,7,170.11,0.30000000000000004,14.9,N/A
2019,1,2,1,0,0,0,0,7,169.82,0.4,14.8,N/A
2019,1,2,1,30,0,0,0,7,165.96,0.4,14.700000000000001,N/A
2019,1,2,2,0,0,0,0,3,160.55,0.5,14.600000000000001,N/A
2019,1,2,2,30,0,0,0,3,154.59,0.4,14.4,N/A
2019,1,2,3,0,0,0,0,8,148.39000000000001,0.4,14.200000000000001,N/A
2019,1,2,3,30,0,0,0,3,142.1,0.30000000000000004,14,N/A
2019,1,2,4,0,0,0,0,3,135.77,0.2,13.8,N/A
2019,1,2,4,30,0,0,0,3,129.45,0.2,13.700000000000001,N/A
2019,1,2,5,0,0,0,0,3,123.15,0.1,13.600000000000001,N/A
2019,1,2,5,30,0,0,0,3,116.91,0.1,13.5,N/A
2019,1,2,6,0,0,0,0,0,110.74000000000001,0.1,13.4,N/A
2019,1,2,6,30,0,0,0,7,104.67,0.1,13.5,N/A
2019,1,2,7,0,0,0,0,7,98.71000000000001,0.1,13.5,N/A
2019,1,2,7,30,0,0,0,7,92.91,0.2,13.9,N/A
2019,1,2,8,0,5,23,30,7,87.05,0.2,14.3,N/A
2019,1,2,8,30,9,47,100,4,81.79,0.2,15.100000000000001,N/A
2019,1,2,9,0,14,63,183,4,76.72,0.2,15.8,N/A
2019,1,2,9,30,26,75,265,4,71.96000000000001,0.2,16.8,N/A
2019,1,2,10,0,39,85,343,4,67.61,0.2,17.8,N/A
2019,1,2,10,30,53,91,411,7,63.77,0.2,18.5,N/A
2019,1,2,11,0,97,97,469,7,60.52,0.2,19.3,N/A
2019,1,2,11,30,119,99,513,7,57.97,0.2,19.700000000000003,N/A
2019,1,2,12,0,116,100,544,7,56.230000000000004,0.2,20.1,N/A
2019,1,2,12,30,94,102,558,6,55.36,0.2,20.3,N/A
2019,1,2,13,0,102,103,557,7,55.410000000000004,0.2,20.5,N/A
2019,1,2,13,30,108,100,541,6,56.38,0.2,20.6,N/A
2019,1,2,14,0,60,97,511,6,58.22,0.2,20.700000000000003,N/A
2019,1,2,14,30,54,91,465,6,60.85,0.2,20.6,N/A
2019,1,2,15,0,61,85,407,7,64.17,0.1,20.5,N/A
2019,1,2,15,30,76,79,337,7,68.08,0.1,20.200000000000003,N/A
2019,1,2,16,0,50,70,258,4,72.48,0.1,19.900000000000002,N/A
2019,1,2,16,30,10,59,175,7,77.27,0.2,19,N/A
2019,1,2,17,0,6,43,92,7,82.38,0.30000000000000004,18.2,N/A
2019,1,2,17,30,2,19,24,7,87.64,0.2,17.7,N/A
2019,1,2,18,0,0,0,0,7,93.55,0.2,17.2,N/A
2019,1,2,18,30,0,0,0,7,99.38,0.2,17.2,N/A
2019,1,2,19,0,0,0,0,7,105.34,0.1,17.2,N/A
2019,1,2,19,30,0,0,0,7,111.43,0.1,17.2,N/A
2019,1,2,20,0,0,0,0,7,117.61,0.2,17.1,N/A
2019,1,2,20,30,0,0,0,7,123.86,0.2,17,N/A
2019,1,2,21,0,0,0,0,6,130.16,0.2,16.900000000000002,N/A
2019,1,2,21,30,0,0,0,7,136.48,0.2,16.900000000000002,N/A
2019,1,2,22,0,0,0,0,6,142.8,0.2,16.8,N/A
2019,1,2,22,30,0,0,0,7,149.09,0.2,16.8,N/A
2019,1,2,23,0,0,0,0,7,155.26,0.2,16.900000000000002,N/A
2019,1,2,23,30,0,0,0,6,161.17000000000002,0.2,16.8,N/A
2019,1,3,0,0,0,0,0,7,166.45000000000002,0.2,16.8,N/A
2019,1,3,0,30,0,0,0,7,169.99,0.2,16.6,N/A
2019,1,3,1,0,0,0,0,7,169.77,0.2,16.5,N/A
2019,1,3,1,30,0,0,0,7,165.97,0.2,16.2,N/A
