Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,963018,-,-,-,32.41,-84.7,-5,135,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,Clearsky DHI,Clearsky GHI,Cloud Type,Solar Zenith Angle,Wind Speed,Temperature,
2019,1,1,0,0,0,0,0,3,166.79,0.6000000000000001,18.7,N/A
2019,1,1,0,30,0,0,0,3,170.24,0.6000000000000001,18.6,N/A
2019,1,1,1,0,0,0,0,3,169.83,0.5,18.6,N/A
2019,1,1,1,30,0,0,0,3,165.87,0.5,18.5,N/A
2019,1,1,2,0,0,0,0,3,160.43,0.5,18.400000000000002,N/A
2019,1,1,2,30,0,0,0,0,154.45000000000002,0.5,18.400000000000002,N/A
2019,1,1,3,0,0,0,0,0,148.25,0.5,18.400000000000002,N/A
2019,1,1,3,30,0,0,0,0,141.95000000000002,0.4,18.3,N/A
2019,1,1,4,0,0,0,0,3,135.62,0.4,18.2,N/A
2019,1,1,4,30,0,0,0,3,129.3,0.4,18.1,N/A
2019,1,1,5,0,0,0,0,3,123.01,0.4,18,N/A
2019,1,1,5,30,0,0,0,8,116.77,0.30000000000000004,17.8,N/A
2019,1,1,6,0,0,0,0,3,110.60000000000001,0.30000000000000004,17.5,N/A
2019,1,1,6,30,0,0,0,0,104.54,0.30000000000000004,17.400000000000002,N/A
2019,1,1,7,0,0,0,0,0,98.59,0.30000000000000004,17.2,N/A
2019,1,1,7,30,0,0,0,3,92.79,0.30000000000000004,17.5,N/A
2019,1,1,8,0,16,21,33,3,86.96000000000001,0.30000000000000004,17.900000000000002,N/A
2019,1,1,8,30,38,40,106,3,81.7,0.30000000000000004,18.6,N/A
2019,1,1,9,0,77,52,190,3,76.64,0.4,19.3,N/A
2019,1,1,9,30,116,66,271,7,71.89,0.4,20.200000000000003,N/A
2019,1,1,10,0,66,82,345,7,67.57000000000001,0.4,21.1,N/A
2019,1,1,10,30,76,88,413,7,63.74,0.5,21.400000000000002,N/A
2019,1,1,11,0,90,92,469,7,60.51,0.5,21.8,N/A
2019,1,1,11,30,161,95,512,7,57.99,0.5,21.900000000000002,N/A
2019,1,1,12,0,224,97,541,7,56.28,0.6000000000000001,22,N/A
2019,1,1,12,30,171,102,554,8,55.44,0.6000000000000001,22,N/A
2019,1,1,13,0,102,106,550,4,55.52,0.6000000000000001,22.1,N/A
2019,1,1,13,30,69,107,532,4,56.51,0.6000000000000001,22,N/A
2019,1,1,14,0,116,107,498,4,58.370000000000005,0.6000000000000001,21.900000000000002,N/A
2019,1,1,14,30,118,105,451,4,61.02,0.5,21.6,N/A
2019,1,1,15,0,67,102,391,4,64.35,0.5,21.400000000000002,N/A
2019,1,1,15,30,58,95,322,3,68.27,0.4,20.900000000000002,N/A
2019,1,1,16,0,53,84,244,7,72.68,0.30000000000000004,20.5,N/A
2019,1,1,16,30,38,68,162,4,77.48,0.2,19.8,N/A
2019,1,1,17,0,25,48,84,3,82.59,0.2,19.1,N/A
2019,1,1,17,30,8,17,20,3,87.85000000000001,0.2,18.7,N/A
2019,1,1,18,0,0,0,0,3,93.77,0.2,18.3,N/A
2019,1,1,18,30,0,0,0,3,99.59,0.2,18.3,N/A
2019,1,1,19,0,0,0,0,3,105.56,0.2,17.6,N/A
2019,1,1,19,30,0,0,0,3,111.65,0.2,17.400000000000002,N/A
2019,1,1,20,0,0,0,0,3,117.83,0.2,17.1,N/A
2019,1,1,20,30,0,0,0,3,124.08,0.2,16.8,N/A
2019,1,1,21,0,0,0,0,3,130.38,0.2,16.5,N/A
2019,1,1,21,30,0,0,0,0,136.70000000000002,0.2,16.2,N/A
2019,1,1,22,0,0,0,0,7,143.02,0.2,16,N/A
2019,1,1,22,30,0,0,0,7,149.31,0.30000000000000004,15.8,N/A
2019,1,1,23,0,0,0,0,7,155.48,0.30000000000000004,15.5,N/A
2019,1,1,23,30,0,0,0,7,161.39000000000001,0.30000000000000004,15.4,N/A
