Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,960007,-,-,-,32.57,-84.86,-5,162,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,Clearsky DHI,Clearsky GHI,Cloud Type,Solar Zenith Angle,Wind Speed,Temperature,
2019,1,1,0,0,0,0,0,3,166.58,0.2,18.8,N/A
2019,1,1,0,30,0,0,0,3,170.05,0.2,18.7,N/A
2019,1,1,1,0,0,0,0,3,169.73,0.2,18.6,N/A
2019,1,1,1,30,0,0,0,3,165.88,0.1,18.5,N/A
2019,1,1,2,0,0,0,0,4,160.49,0.1,18.3,N/A
2019,1,1,2,30,0,0,0,3,154.54,0.1,18.3,N/A
2019,1,1,3,0,0,0,0,3,148.36,0.1,18.2,N/A
2019,1,1,3,30,0,0,0,4,142.07,0.1,18.1,N/A
2019,1,1,4,0,0,0,0,3,135.76,0.1,18,N/A
2019,1,1,4,30,0,0,0,3,129.45,0.1,17.900000000000002,N/A
2019,1,1,5,0,0,0,0,8,123.16,0.1,17.7,N/A
2019,1,1,5,30,0,0,0,3,116.93,0.1,17.400000000000002,N/A
2019,1,1,6,0,0,0,0,3,110.78,0.1,17,N/A
2019,1,1,6,30,0,0,0,3,104.71000000000001,0.1,16.8,N/A
2019,1,1,7,0,0,0,0,7,98.77,0.1,16.5,N/A
2019,1,1,7,30,0,0,0,3,92.98,0.1,16.900000000000002,N/A
2019,1,1,8,0,19,21,31,3,87.14,0.1,17.2,N/A
2019,1,1,8,30,47,40,102,7,81.9,0.1,18.1,N/A
2019,1,1,9,0,81,53,185,7,76.84,0.2,19.1,N/A
2019,1,1,9,30,108,67,266,7,72.10000000000001,0.2,20.1,N/A
2019,1,1,10,0,69,82,339,7,67.77,0.2,21.1,N/A
2019,1,1,10,30,87,89,407,7,63.95,0.2,21.200000000000003,N/A
2019,1,1,11,0,39,95,464,7,60.72,0.2,21.3,N/A
2019,1,1,11,30,32,98,507,7,58.19,0.2,21.3,N/A
2019,1,1,12,0,40,101,536,4,56.46,0.2,21.200000000000003,N/A
2019,1,1,12,30,45,106,549,4,55.61,0.2,21.200000000000003,N/A
2019,1,1,13,0,133,109,545,4,55.660000000000004,0.2,21.200000000000003,N/A
2019,1,1,13,30,101,112,527,4,56.63,0.2,21,N/A
2019,1,1,14,0,73,114,494,4,58.47,0.2,20.900000000000002,N/A
2019,1,1,14,30,108,112,447,4,61.09,0.2,20.5,N/A
2019,1,1,15,0,122,109,388,4,64.4,0.2,20.200000000000003,N/A
2019,1,1,15,30,91,100,319,7,68.3,0.2,19.700000000000003,N/A
2019,1,1,16,0,51,88,242,3,72.69,0.1,19.3,N/A
2019,1,1,16,30,21,71,161,3,77.47,0.1,18.7,N/A
2019,1,1,17,0,11,48,83,4,82.56,0.1,18.1,N/A
2019,1,1,17,30,5,17,20,3,87.81,0.1,17.7,N/A
2019,1,1,18,0,0,0,0,3,93.71000000000001,0.1,17.3,N/A
2019,1,1,18,30,0,0,0,3,99.53,0.1,17.3,N/A
2019,1,1,19,0,0,0,0,8,105.48,0.1,16.7,N/A
2019,1,1,19,30,0,0,0,3,111.56,0.1,16.400000000000002,N/A
2019,1,1,20,0,0,0,0,3,117.73,0.1,16.1,N/A
2019,1,1,20,30,0,0,0,3,123.96000000000001,0.1,15.8,N/A
2019,1,1,21,0,0,0,0,3,130.25,0.1,15.5,N/A
2019,1,1,21,30,0,0,0,7,136.56,0.1,15.200000000000001,N/A
2019,1,1,22,0,0,0,0,7,142.88,0.2,15,N/A
2019,1,1,22,30,0,0,0,7,149.15,0.2,14.8,N/A
2019,1,1,23,0,0,0,0,7,155.3,0.2,14.600000000000001,N/A
2019,1,1,23,30,0,0,0,3,161.20000000000002,0.30000000000000004,14.4,N/A
2019,1,2,0,0,0,0,0,7,166.45000000000002,0.30000000000000004,14.3,N/A
2019,1,2,0,30,0,0,0,7,169.94,0.30000000000000004,14.200000000000001,N/A
2019,1,2,1,0,0,0,0,3,169.69,0.4,14.200000000000001,N/A
2019,1,2,1,30,0,0,0,7,165.89000000000001,0.4,14,N/A
2019,1,2,2,0,0,0,0,3,160.53,0.5,13.9,N/A
2019,1,2,2,30,0,0,0,3,154.59,0.4,13.700000000000001,N/A
2019,1,2,3,0,0,0,0,3,148.42000000000002,0.4,13.600000000000001,N/A
2019,1,2,3,30,0,0,0,3,142.14000000000001,0.30000000000000004,13.4,N/A
2019,1,2,4,0,0,0,0,3,135.82,0.2,13.200000000000001,N/A
2019,1,2,4,30,0,0,0,3,129.51,0.1,13.100000000000001,N/A
2019,1,2,5,0,0,0,0,3,123.23,0.1,13,N/A
2019,1,2,5,30,0,0,0,3,116.99000000000001,0.1,12.9,N/A
2019,1,2,6,0,0,0,0,3,110.83,0.1,12.9,N/A
2019,1,2,6,30,0,0,0,4,104.77,0.1,12.9,N/A
2019,1,2,7,0,0,0,0,7,98.82000000000001,0.1,13,N/A
2019,1,2,7,30,0,0,0,7,93.03,0.1,13.4,N/A
2019,1,2,8,0,8,22,29,7,87.17,0.2,13.8,N/A
2019,1,2,8,30,18,46,98,4,81.92,0.2,14.600000000000001,N/A
2019,1,2,9,0,30,63,181,4,76.86,0.2,15.3,N/A
2019,1,2,9,30,45,74,263,4,72.11,0.1,16.2,N/A
2019,1,2,10,0,62,85,340,7,67.77,0.1,17.2,N/A
2019,1,2,10,30,60,92,409,7,63.93,0.1,17.900000000000002,N/A
2019,1,2,11,0,75,97,466,7,60.68,0.1,18.7,N/A
2019,1,2,11,30,102,99,510,6,58.14,0.1,19.1,N/A
2019,1,2,12,0,115,101,541,6,56.4,0.2,19.6,N/A
2019,1,2,12,30,86,102,555,6,55.52,0.2,19.8,N/A
2019,1,2,13,0,78,104,554,7,55.57,0.2,20,N/A
2019,1,2,13,30,81,102,538,6,56.53,0.2,20.1,N/A
2019,1,2,14,0,74,98,507,7,58.35,0.1,20.200000000000003,N/A
2019,1,2,14,30,54,93,462,6,60.97,0.1,20.1,N/A
2019,1,2,15,0,44,87,404,7,64.27,0.1,20,N/A
2019,1,2,15,30,44,81,335,7,68.17,0.1,19.700000000000003,N/A
2019,1,2,16,0,39,72,256,7,72.55,0.1,19.400000000000002,N/A
2019,1,2,16,30,7,60,173,7,77.33,0.2,18.6,N/A
2019,1,2,17,0,5,43,91,7,82.42,0.30000000000000004,17.7,N/A
2019,1,2,17,30,2,19,24,7,87.68,0.2,17.3,N/A
2019,1,2,18,0,0,0,0,7,93.58,0.2,16.8,N/A
2019,1,2,18,30,0,0,0,7,99.39,0.2,16.8,N/A
2019,1,2,19,0,0,0,0,7,105.34,0.1,16.8,N/A
2019,1,2,19,30,0,0,0,7,111.42,0.1,16.8,N/A
2019,1,2,20,0,0,0,0,7,117.59,0.1,16.8,N/A
2019,1,2,20,30,0,0,0,7,123.83,0.1,16.7,N/A
2019,1,2,21,0,0,0,0,7,130.12,0.1,16.6,N/A
2019,1,2,21,30,0,0,0,7,136.43,0.2,16.6,N/A
2019,1,2,22,0,0,0,0,6,142.74,0.2,16.5,N/A
2019,1,2,22,30,0,0,0,6,149.01,0.2,16.6,N/A
2019,1,2,23,0,0,0,0,7,155.17000000000002,0.2,16.7,N/A
2019,1,2,23,30,0,0,0,6,161.06,0.2,16.7,N/A
2019,1,3,0,0,0,0,0,6,166.31,0.2,16.7,N/A
2019,1,3,0,30,0,0,0,7,169.82,0.2,16.6,N/A
2019,1,3,1,0,0,0,0,7,169.64000000000001,0.1,16.400000000000002,N/A
2019,1,3,1,30,0,0,0,7,165.9,0.1,16.2,N/A
2019,1,3,2,0,0,0,0,7,160.57,0.1,15.9,N/A
2019,1,3,2,30,0,0,0,7,154.65,0.1,15.600000000000001,N/A
2019,1,3,3,0,0,0,0,3,148.48,0.1,15.3,N/A
2019,1,3,3,30,0,0,0,7,142.20000000000002,0.1,15.100000000000001,N/A
2019,1,3,4,0,0,0,0,7,135.88,0.1,14.9,N/A
2019,1,3,4,30,0,0,0,7,129.57,0.1,14.700000000000001,N/A
2019,1,3,5,0,0,0,0,7,123.28,0.1,14.5,N/A
2019,1,3,5,30,0,0,0,7,117.05,0.1,14.4,N/A
2019,1,3,6,0,0,0,0,7,110.88,0.2,14.3,N/A
2019,1,3,6,30,0,0,0,7,104.81,0.2,14.200000000000001,N/A
