Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,957633,-,-,-,32.49,-84.98,-5,112,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,Clearsky DHI,Clearsky GHI,Cloud Type,Solar Zenith Angle,Wind Speed,Temperature,
2019,1,1,0,0,0,0,0,3,166.55,0.2,19.1,N/A
2019,1,1,0,30,0,0,0,3,170.08,0.2,19,N/A
2019,1,1,1,0,0,0,0,3,169.83,0.1,18.900000000000002,N/A
2019,1,1,1,30,0,0,0,7,165.99,0.1,18.8,N/A
2019,1,1,2,0,0,0,0,3,160.61,0.1,18.6,N/A
2019,1,1,2,30,0,0,0,3,154.65,0.1,18.6,N/A
2019,1,1,3,0,0,0,0,4,148.47,0.1,18.6,N/A
2019,1,1,3,30,0,0,0,3,142.18,0.1,18.5,N/A
2019,1,1,4,0,0,0,0,3,135.86,0.1,18.400000000000002,N/A
2019,1,1,4,30,0,0,0,3,129.54,0.1,18.3,N/A
2019,1,1,5,0,0,0,0,4,123.26,0.1,18.1,N/A
2019,1,1,5,30,0,0,0,3,117.02,0.1,17.7,N/A
2019,1,1,6,0,0,0,0,3,110.86,0.1,17.400000000000002,N/A
2019,1,1,6,30,0,0,0,7,104.79,0.1,17.1,N/A
2019,1,1,7,0,0,0,0,3,98.85000000000001,0.1,16.8,N/A
2019,1,1,7,30,0,0,0,7,93.05,0.1,17.2,N/A
2019,1,1,8,0,12,20,30,7,87.2,0.1,17.5,N/A
2019,1,1,8,30,40,40,101,7,81.95,0.1,18.5,N/A
2019,1,1,9,0,87,53,184,7,76.88,0.1,19.5,N/A
2019,1,1,9,30,98,68,265,7,72.13,0.2,20.5,N/A
2019,1,1,10,0,85,84,339,7,67.79,0.2,21.6,N/A
2019,1,1,10,30,69,90,407,7,63.95,0.2,21.6,N/A
2019,1,1,11,0,45,95,463,7,60.71,0.2,21.700000000000003,N/A
2019,1,1,11,30,35,99,507,7,58.17,0.2,21.6,N/A
2019,1,1,12,0,37,102,536,4,56.42,0.2,21.5,N/A
2019,1,1,12,30,72,107,549,4,55.550000000000004,0.2,21.5,N/A
2019,1,1,13,0,122,112,546,4,55.6,0.2,21.5,N/A
2019,1,1,13,30,96,115,528,4,56.550000000000004,0.2,21.3,N/A
2019,1,1,14,0,98,117,494,4,58.38,0.2,21.200000000000003,N/A
2019,1,1,14,30,81,115,448,4,60.99,0.2,20.8,N/A
2019,1,1,15,0,90,111,388,4,64.3,0.2,20.400000000000002,N/A
2019,1,1,15,30,75,103,320,7,68.19,0.2,20,N/A
2019,1,1,16,0,55,90,243,3,72.57000000000001,0.1,19.5,N/A
2019,1,1,16,30,25,73,163,3,77.35000000000001,0.1,18.900000000000002,N/A
2019,1,1,17,0,13,49,84,3,82.45,0.1,18.3,N/A
2019,1,1,17,30,6,18,21,3,87.7,0.1,17.900000000000002,N/A
2019,1,1,18,0,0,0,0,3,93.60000000000001,0.1,17.5,N/A
2019,1,1,18,30,0,0,0,3,99.41,0.1,17.5,N/A
2019,1,1,19,0,0,0,0,8,105.37,0.1,16.900000000000002,N/A
2019,1,1,19,30,0,0,0,4,111.44,0.1,16.6,N/A
2019,1,1,20,0,0,0,0,3,117.61,0.1,16.3,N/A
2019,1,1,20,30,0,0,0,3,123.86,0.1,16,N/A
2019,1,1,21,0,0,0,0,3,130.15,0.1,15.700000000000001,N/A
2019,1,1,21,30,0,0,0,7,136.46,0.1,15.4,N/A
2019,1,1,22,0,0,0,0,7,142.78,0.2,15.200000000000001,N/A
2019,1,1,22,30,0,0,0,7,149.06,0.2,15,N/A
2019,1,1,23,0,0,0,0,7,155.22,0.2,14.8,N/A
2019,1,1,23,30,0,0,0,7,161.13,0.30000000000000004,14.600000000000001,N/A
2019,1,2,0,0,0,0,0,7,166.41,0.30000000000000004,14.5,N/A
2019,1,2,0,30,0,0,0,7,169.97,0.30000000000000004,14.5,N/A
2019,1,2,1,0,0,0,0,3,169.78,0.4,14.4,N/A
2019,1,2,1,30,0,0,0,7,166.01,0.4,14.3,N/A
2019,1,2,2,0,0,0,0,3,160.65,0.5,14.200000000000001,N/A
2019,1,2,2,30,0,0,0,3,154.71,0.4,14,N/A
2019,1,2,3,0,0,0,0,3,148.53,0.4,13.9,N/A
2019,1,2,3,30,0,0,0,3,142.24,0.30000000000000004,13.700000000000001,N/A
2019,1,2,4,0,0,0,0,3,135.92000000000002,0.2,13.5,N/A
2019,1,2,4,30,0,0,0,3,129.61,0.1,13.4,N/A
2019,1,2,5,0,0,0,0,3,123.32000000000001,0.1,13.3,N/A
2019,1,2,5,30,0,0,0,3,117.08,0.1,13.200000000000001,N/A
2019,1,2,6,0,0,0,0,3,110.91,0.1,13.200000000000001,N/A
2019,1,2,6,30,0,0,0,7,104.84,0.1,13.3,N/A
2019,1,2,7,0,0,0,0,7,98.89,0.1,13.3,N/A
2019,1,2,7,30,0,0,0,7,93.09,0.1,13.8,N/A
2019,1,2,8,0,11,22,29,7,87.23,0.2,14.200000000000001,N/A
2019,1,2,8,30,11,46,97,4,81.97,0.2,14.9,N/A
2019,1,2,9,0,34,63,179,7,76.9,0.2,15.600000000000001,N/A
2019,1,2,9,30,38,76,262,4,72.14,0.1,16.5,N/A
2019,1,2,10,0,48,86,339,7,67.79,0.1,17.400000000000002,N/A
2019,1,2,10,30,48,93,408,7,63.93,0.1,18.2,N/A
2019,1,2,11,0,73,98,465,7,60.68,0.1,18.900000000000002,N/A
2019,1,2,11,30,112,101,510,7,58.120000000000005,0.1,19.3,N/A
2019,1,2,12,0,113,102,541,6,56.36,0.1,19.8,N/A
2019,1,2,12,30,93,104,556,6,55.47,0.2,20,N/A
2019,1,2,13,0,95,105,555,7,55.5,0.2,20.200000000000003,N/A
2019,1,2,13,30,88,101,539,7,56.44,0.2,20.3,N/A
2019,1,2,14,0,60,98,509,7,58.26,0.1,20.5,N/A
2019,1,2,14,30,41,93,464,6,60.870000000000005,0.1,20.400000000000002,N/A
2019,1,2,15,0,55,87,407,7,64.16,0.1,20.3,N/A
2019,1,2,15,30,45,81,337,7,68.05,0.1,20,N/A
2019,1,2,16,0,48,72,258,7,72.43,0.1,19.8,N/A
2019,1,2,16,30,46,60,175,7,77.21000000000001,0.2,18.900000000000002,N/A
2019,1,2,17,0,25,44,93,7,82.31,0.30000000000000004,18.1,N/A
2019,1,2,17,30,8,18,24,7,87.56,0.2,17.6,N/A
2019,1,2,18,0,0,0,0,7,93.46000000000001,0.2,17.1,N/A
2019,1,2,18,30,0,0,0,7,99.27,0.2,17.1,N/A
2019,1,2,19,0,0,0,0,7,105.23,0.1,17.1,N/A
2019,1,2,19,30,0,0,0,7,111.31,0.1,17.1,N/A
2019,1,2,20,0,0,0,0,7,117.48,0.1,17.2,N/A
2019,1,2,20,30,0,0,0,7,123.72,0.1,17.1,N/A
2019,1,2,21,0,0,0,0,7,130.01,0.1,17,N/A
2019,1,2,21,30,0,0,0,7,136.33,0.2,17,N/A
2019,1,2,22,0,0,0,0,6,142.65,0.2,17,N/A
2019,1,2,22,30,0,0,0,7,148.92000000000002,0.2,17,N/A
2019,1,2,23,0,0,0,0,7,155.09,0.2,17.1,N/A
2019,1,2,23,30,0,0,0,6,160.99,0.2,17.1,N/A
2019,1,3,0,0,0,0,0,6,166.27,0.2,17.1,N/A
2019,1,3,0,30,0,0,0,7,169.85,0.1,17,N/A
2019,1,3,1,0,0,0,0,7,169.73,0.1,16.900000000000002,N/A
2019,1,3,1,30,0,0,0,7,166.02,0.1,16.6,N/A
2019,1,3,2,0,0,0,0,7,160.69,0.1,16.3,N/A
2019,1,3,2,30,0,0,0,7,154.76,0.1,15.9,N/A
2019,1,3,3,0,0,0,0,3,148.58,0.1,15.600000000000001,N/A
2019,1,3,3,30,0,0,0,7,142.3,0.1,15.4,N/A
2019,1,3,4,0,0,0,0,7,135.99,0.1,15.200000000000001,N/A
2019,1,3,4,30,0,0,0,7,129.67000000000002,0.1,15,N/A
2019,1,3,5,0,0,0,0,7,123.38000000000001,0.1,14.8,N/A
2019,1,3,5,30,0,0,0,7,117.14,0.1,14.700000000000001,N/A
2019,1,3,6,0,0,0,0,7,110.97,0.2,14.5,N/A
2019,1,3,6,30,0,0,0,7,104.89,0.2,14.5,N/A
2019,1,3,7,0,0,0,0,7,98.94,0.30000000000000004,14.5,N/A
2019,1,3,7,30,0,0,0,6,93.13,0.2,15,N/A
2019,1,3,8,0,3,21,31,6,87.26,0.1,15.5,N/A
2019,1,3,8,30,7,40,103,6,81.99,0.1,16.8,N/A
2019,1,3,9,0,16,52,187,6,76.91,0.1,18,N/A
2019,1,3,9,30,60,61,272,6,72.14,0.1,19.700000000000003,N/A
2019,1,3,10,0,68,68,351,8,67.78,0.2,21.400000000000002,N/A
2019,1,3,10,30,36,73,421,8,63.910000000000004,0.2,21.700000000000003,N/A
2019,1,3,11,0,50,77,480,6,60.64,0.2,21.900000000000002,N/A
2019,1,3,11,30,91,79,525,6,58.06,0.2,21.3,N/A
2019,1,3,12,0,125,80,556,6,56.29,0.1,20.8,N/A
2019,1,3,12,30,153,82,572,8,55.38,0.1,21.1,N/A
2019,1,3,13,0,158,82,571,6,55.4,0.2,21.3,N/A
2019,1,3,13,30,159,81,555,8,56.33,0.2,21.1,N/A
2019,1,3,14,0,108,79,524,8,58.13,0.2,20.900000000000002,N/A
2019,1,3,14,30,74,77,478,6,60.730000000000004,0.2,20.400000000000002,N/A
2019,1,3,15,0,34,73,419,6,64.03,0.1,19.900000000000002,N/A
2019,1,3,15,30,28,68,348,6,67.91,0.2,19.3,N/A
2019,1,3,16,0,27,61,268,6,72.29,0.2,18.6,N/A
2019,1,3,16,30,11,52,183,7,77.07000000000001,0.30000000000000004,17.900000000000002,N/A
2019,1,3,17,0,7,40,99,6,82.17,0.30000000000000004,17.3,N/A
2019,1,3,17,30,3,19,27,6,87.43,0.30000000000000004,16.6,N/A
2019,1,3,18,0,0,0,0,6,93.32000000000001,0.2,15.9,N/A
2019,1,3,18,30,0,0,0,6,99.13,0.2,15.9,N/A
2019,1,3,19,0,0,0,0,6,105.09,0.1,15.3,N/A
2019,1,3,19,30,0,0,0,6,111.17,0.1,15.200000000000001,N/A
2019,1,3,20,0,0,0,0,7,117.34,0.1,15.100000000000001,N/A
2019,1,3,20,30,0,0,0,7,123.58,0.1,15,N/A
2019,1,3,21,0,0,0,0,7,129.87,0.2,15,N/A
2019,1,3,21,30,0,0,0,7,136.19,0.2,14.9,N/A
2019,1,3,22,0,0,0,0,8,142.51,0.2,14.9,N/A
2019,1,3,22,30,0,0,0,8,148.78,0.2,14.9,N/A
2019,1,3,23,0,0,0,0,8,154.95000000000002,0.1,14.9,N/A
2019,1,3,23,30,0,0,0,6,160.85,0.2,15.100000000000001,N/A
2019,1,4,0,0,0,0,0,6,166.13,0.2,15.3,N/A
2019,1,4,0,30,0,0,0,6,169.72,0.2,15.700000000000001,N/A
2019,1,4,1,0,0,0,0,6,169.67000000000002,0.2,16.1,N/A
2019,1,4,1,30,0,0,0,6,166.02,0.2,16.400000000000002,N/A
2019,1,4,2,0,0,0,0,6,160.72,0.2,16.8,N/A
2019,1,4,2,30,0,0,0,6,154.81,0.30000000000000004,17.2,N/A
2019,1,4,3,0,0,0,0,6,148.64000000000001,0.30000000000000004,17.5,N/A
2019,1,4,3,30,0,0,0,6,142.36,0.30000000000000004,17.8,N/A
2019,1,4,4,0,0,0,0,6,136.04,0.30000000000000004,18,N/A
2019,1,4,4,30,0,0,0,6,129.72,0.30000000000000004,18.2,N/A
2019,1,4,5,0,0,0,0,6,123.43,0.30000000000000004,18.3,N/A
2019,1,4,5,30,0,0,0,6,117.19,0.4,18.400000000000002,N/A
2019,1,4,6,0,0,0,0,6,111.01,0.4,18.5,N/A
2019,1,4,6,30,0,0,0,6,104.93,0.4,18.5,N/A
2019,1,4,7,0,0,0,0,6,98.97,0.4,18.5,N/A
2019,1,4,7,30,0,0,0,6,93.16,0.4,18.6,N/A
2019,1,4,8,0,9,20,29,6,87.28,0.4,18.7,N/A
2019,1,4,8,30,23,38,101,6,82.01,0.4,18.900000000000002,N/A
2019,1,4,9,0,41,49,189,6,76.91,0.4,19.200000000000003,N/A
2019,1,4,9,30,106,56,279,6,72.14,0.4,19.3,N/A
2019,1,4,10,0,114,59,365,7,67.76,0.4,19.5,N/A
2019,1,4,10,30,110,63,442,6,63.88,0.5,19.3,N/A
2019,1,4,11,0,162,67,507,6,60.59,0.5,19.200000000000003,N/A
2019,1,4,11,30,234,70,556,7,58,0.5,19.200000000000003,N/A
2019,1,4,12,0,250,72,589,7,56.21,0.5,19.1,N/A
2019,1,4,12,30,240,73,604,7,55.29,0.5,18.900000000000002,N/A
2019,1,4,13,0,241,74,604,7,55.29,0.6000000000000001,18.6,N/A
2019,1,4,13,30,186,75,588,7,56.21,0.6000000000000001,18.1,N/A
2019,1,4,14,0,184,73,555,2,58,0.6000000000000001,17.5,N/A
2019,1,4,14,30,165,70,509,7,60.59,0.6000000000000001,16.7,N/A
2019,1,4,15,0,161,66,449,3,63.88,0.5,15.9,N/A
2019,1,4,15,30,112,61,376,0,67.77,0.5,15,N/A
2019,1,4,16,0,56,54,293,0,72.14,0.5,14,N/A
2019,1,4,16,30,47,47,202,0,76.92,0.4,13,N/A
2019,1,4,17,0,37,37,112,0,82.02,0.30000000000000004,11.9,N/A
2019,1,4,17,30,20,20,32,0,87.29,0.30000000000000004,11.3,N/A
2019,1,4,18,0,0,0,0,0,93.17,0.30000000000000004,10.700000000000001,N/A
2019,1,4,18,30,0,0,0,0,98.98,0.30000000000000004,10.700000000000001,N/A
2019,1,4,19,0,0,0,0,0,104.95,0.30000000000000004,9.8,N/A
2019,1,4,19,30,0,0,0,0,111.03,0.30000000000000004,9.4,N/A
2019,1,4,20,0,0,0,0,0,117.2,0.30000000000000004,8.9,N/A
2019,1,4,20,30,0,0,0,0,123.44,0.30000000000000004,8.6,N/A
2019,1,4,21,0,0,0,0,0,129.73,0.2,8.200000000000001,N/A
2019,1,4,21,30,0,0,0,0,136.05,0.2,7.9,N/A
2019,1,4,22,0,0,0,0,0,142.37,0.2,7.6000000000000005,N/A
2019,1,4,22,30,0,0,0,4,148.64000000000001,0.2,7.5,N/A
2019,1,4,23,0,0,0,0,4,154.8,0.2,7.4,N/A
2019,1,4,23,30,0,0,0,4,160.70000000000002,0.2,7.2,N/A
2019,1,5,0,0,0,0,0,4,165.98,0.2,7,N/A
2019,1,5,0,30,0,0,0,4,169.59,0.2,6.7,N/A
2019,1,5,1,0,0,0,0,4,169.6,0.2,6.4,N/A
2019,1,5,1,30,0,0,0,4,166.01,0.2,6.4,N/A
2019,1,5,2,0,0,0,0,4,160.75,0.2,6.4,N/A
2019,1,5,2,30,0,0,0,4,154.85,0.2,6.5,N/A
2019,1,5,3,0,0,0,0,4,148.69,0.30000000000000004,6.6000000000000005,N/A
2019,1,5,3,30,0,0,0,4,142.41,0.30000000000000004,6.6000000000000005,N/A
2019,1,5,4,0,0,0,0,4,136.09,0.30000000000000004,6.6000000000000005,N/A
2019,1,5,4,30,0,0,0,4,129.77,0.30000000000000004,6.5,N/A
2019,1,5,5,0,0,0,0,4,123.48,0.30000000000000004,6.5,N/A
2019,1,5,5,30,0,0,0,4,117.23,0.30000000000000004,6.5,N/A
2019,1,5,6,0,0,0,0,3,111.06,0.30000000000000004,6.5,N/A
2019,1,5,6,30,0,0,0,3,104.97,0.30000000000000004,6.5,N/A
2019,1,5,7,0,0,0,0,3,99,0.30000000000000004,6.5,N/A
2019,1,5,7,30,0,0,0,3,93.18,0.30000000000000004,6.7,N/A
2019,1,5,8,0,23,24,30,0,87.29,0.30000000000000004,7,N/A
2019,1,5,8,30,50,50,105,0,82.01,0.30000000000000004,7.6000000000000005,N/A
2019,1,5,9,0,62,62,197,0,76.91,0.4,8.3,N/A
2019,1,5,9,30,67,67,289,0,72.12,0.4,9.200000000000001,N/A
2019,1,5,10,0,65,65,377,0,67.73,0.4,10.200000000000001,N/A
2019,1,5,10,30,68,68,451,0,63.84,0.4,11.100000000000001,N/A
2019,1,5,11,0,70,70,512,0,60.53,0.4,12,N/A
2019,1,5,11,30,72,72,560,0,57.93,0.4,12.8,N/A
2019,1,5,12,0,72,72,593,0,56.120000000000005,0.4,13.5,N/A
2019,1,5,12,30,73,73,610,0,55.18,0.4,14,N/A
2019,1,5,13,0,73,73,610,0,55.17,0.4,14.4,N/A
2019,1,5,13,30,72,72,594,0,56.08,0.4,14.600000000000001,N/A
2019,1,5,14,0,70,70,562,0,57.86,0.4,14.700000000000001,N/A
2019,1,5,14,30,68,68,516,0,60.45,0.4,14.600000000000001,N/A
2019,1,5,15,0,64,64,455,0,63.730000000000004,0.4,14.4,N/A
2019,1,5,15,30,60,60,382,0,67.61,0.30000000000000004,13.8,N/A
2019,1,5,16,0,54,54,298,0,71.99,0.30000000000000004,13.200000000000001,N/A
2019,1,5,16,30,46,46,207,0,76.77,0.2,11.700000000000001,N/A
2019,1,5,17,0,36,36,116,0,81.87,0.2,10.200000000000001,N/A
2019,1,5,17,30,21,21,36,0,87.14,0.2,9.600000000000001,N/A
2019,1,5,18,0,0,0,0,0,93.02,0.2,8.9,N/A
2019,1,5,18,30,0,0,0,0,98.84,0.2,8.9,N/A
2019,1,5,19,0,0,0,0,0,104.8,0.2,8.1,N/A
2019,1,5,19,30,0,0,0,0,110.88,0.2,7.7,N/A
2019,1,5,20,0,0,0,0,0,117.06,0.2,7.300000000000001,N/A
2019,1,5,20,30,0,0,0,0,123.3,0.2,7,N/A
2019,1,5,21,0,0,0,0,0,129.59,0.2,6.7,N/A
2019,1,5,21,30,0,0,0,0,135.91,0.2,6.6000000000000005,N/A
2019,1,5,22,0,0,0,0,0,142.23,0.2,6.4,N/A
2019,1,5,22,30,0,0,0,0,148.5,0.2,6.5,N/A
2019,1,5,23,0,0,0,0,0,154.66,0.2,6.6000000000000005,N/A
2019,1,5,23,30,0,0,0,0,160.55,0.2,6.2,N/A
2019,1,6,0,0,0,0,0,0,165.82,0.2,5.9,N/A
2019,1,6,0,30,0,0,0,0,169.45000000000002,0.1,5.5,N/A
2019,1,6,1,0,0,0,0,0,169.53,0.1,5.2,N/A
2019,1,6,1,30,0,0,0,0,166,0.1,5,N/A
2019,1,6,2,0,0,0,0,0,160.76,0.1,4.7,N/A
2019,1,6,2,30,0,0,0,0,154.88,0.1,4.6000000000000005,N/A
2019,1,6,3,0,0,0,0,0,148.73,0.1,4.4,N/A
2019,1,6,3,30,0,0,0,0,142.46,0.1,4.3,N/A
2019,1,6,4,0,0,0,0,0,136.14000000000001,0.1,4.2,N/A
2019,1,6,4,30,0,0,0,0,129.82,0.1,4.1000000000000005,N/A
2019,1,6,5,0,0,0,0,0,123.52,0.1,4,N/A
2019,1,6,5,30,0,0,0,0,117.27,0.1,4,N/A
2019,1,6,6,0,0,0,0,0,111.09,0.1,4.1000000000000005,N/A
2019,1,6,6,30,0,0,0,0,105,0.1,4.4,N/A
