Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,959848,-,-,-,32.41,-84.86,-5,105,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,Clearsky DHI,Clearsky GHI,Cloud Type,Solar Zenith Angle,Wind Speed,Temperature,
2019,1,1,0,0,0,0,0,3,166.70000000000002,0.2,19,N/A
2019,1,1,0,30,0,0,0,3,170.21,0.2,18.900000000000002,N/A
2019,1,1,1,0,0,0,0,3,169.87,0.2,18.900000000000002,N/A
2019,1,1,1,30,0,0,0,0,165.97,0.2,18.7,N/A
2019,1,1,2,0,0,0,0,3,160.54,0.2,18.6,N/A
2019,1,1,2,30,0,0,0,0,154.56,0.2,18.6,N/A
2019,1,1,3,0,0,0,0,3,148.36,0.2,18.6,N/A
2019,1,1,3,30,0,0,0,3,142.07,0.2,18.5,N/A
2019,1,1,4,0,0,0,0,3,135.74,0.2,18.400000000000002,N/A
2019,1,1,4,30,0,0,0,3,129.42000000000002,0.1,18.3,N/A
2019,1,1,5,0,0,0,0,4,123.12,0.1,18.1,N/A
2019,1,1,5,30,0,0,0,7,116.88,0.1,17.900000000000002,N/A
2019,1,1,6,0,0,0,0,3,110.72,0.1,17.6,N/A
2019,1,1,6,30,0,0,0,0,104.65,0.1,17.3,N/A
2019,1,1,7,0,0,0,0,0,98.7,0.1,17.1,N/A
2019,1,1,7,30,0,0,0,3,92.9,0.1,17.5,N/A
2019,1,1,8,0,19,22,32,3,87.05,0.1,17.8,N/A
2019,1,1,8,30,51,41,104,3,81.8,0.1,18.7,N/A
2019,1,1,9,0,78,53,187,7,76.73,0.2,19.5,N/A
2019,1,1,9,30,115,67,268,7,71.98,0.2,20.5,N/A
2019,1,1,10,0,138,83,342,7,67.64,0.2,21.5,N/A
2019,1,1,10,30,110,89,410,7,63.800000000000004,0.2,21.6,N/A
2019,1,1,11,0,133,94,466,7,60.57,0.2,21.8,N/A
2019,1,1,11,30,184,98,510,7,58.03,0.2,21.8,N/A
2019,1,1,12,0,154,101,539,7,56.300000000000004,0.30000000000000004,21.8,N/A
2019,1,1,12,30,69,105,551,4,55.44,0.30000000000000004,21.8,N/A
2019,1,1,13,0,91,109,548,4,55.51,0.30000000000000004,21.900000000000002,N/A
2019,1,1,13,30,143,112,530,4,56.480000000000004,0.30000000000000004,21.700000000000003,N/A
2019,1,1,14,0,107,113,496,4,58.33,0.2,21.6,N/A
2019,1,1,14,30,118,112,450,4,60.96,0.2,21.3,N/A
2019,1,1,15,0,83,108,390,4,64.28,0.2,21,N/A
2019,1,1,15,30,100,100,321,7,68.19,0.2,20.6,N/A
2019,1,1,16,0,67,88,244,4,72.59,0.2,20.1,N/A
2019,1,1,16,30,15,71,163,4,77.38,0.1,19.5,N/A
2019,1,1,17,0,8,48,84,3,82.49,0.1,18.8,N/A
2019,1,1,17,30,4,18,21,3,87.75,0.1,18.400000000000002,N/A
2019,1,1,18,0,0,0,0,3,93.66,0.1,18,N/A
2019,1,1,18,30,0,0,0,3,99.48,0.1,18,N/A
2019,1,1,19,0,0,0,0,3,105.45,0.1,17.400000000000002,N/A
2019,1,1,19,30,0,0,0,3,111.53,0.1,17.1,N/A
2019,1,1,20,0,0,0,0,3,117.71000000000001,0.1,16.7,N/A
2019,1,1,20,30,0,0,0,3,123.96000000000001,0.1,16.5,N/A
2019,1,1,21,0,0,0,0,3,130.26,0.1,16.2,N/A
2019,1,1,21,30,0,0,0,7,136.58,0.2,15.9,N/A
2019,1,1,22,0,0,0,0,7,142.91,0.2,15.700000000000001,N/A
2019,1,1,22,30,0,0,0,7,149.19,0.2,15.4,N/A
2019,1,1,23,0,0,0,0,7,155.36,0.2,15.200000000000001,N/A
2019,1,1,23,30,0,0,0,7,161.28,0.30000000000000004,15.100000000000001,N/A
2019,1,2,0,0,0,0,0,7,166.57,0.30000000000000004,14.9,N/A
2019,1,2,0,30,0,0,0,7,170.1,0.30000000000000004,14.9,N/A
2019,1,2,1,0,0,0,0,7,169.83,0.4,14.8,N/A
2019,1,2,1,30,0,0,0,7,165.98,0.4,14.700000000000001,N/A
2019,1,2,2,0,0,0,0,3,160.59,0.5,14.600000000000001,N/A
2019,1,2,2,30,0,0,0,7,154.62,0.4,14.4,N/A
2019,1,2,3,0,0,0,0,8,148.43,0.4,14.200000000000001,N/A
2019,1,2,3,30,0,0,0,3,142.13,0.30000000000000004,14,N/A
2019,1,2,4,0,0,0,0,3,135.81,0.2,13.9,N/A
2019,1,2,4,30,0,0,0,3,129.48,0.1,13.700000000000001,N/A
2019,1,2,5,0,0,0,0,0,123.19,0.1,13.600000000000001,N/A
2019,1,2,5,30,0,0,0,3,116.94,0.1,13.5,N/A
2019,1,2,6,0,0,0,0,0,110.77,0.1,13.5,N/A
2019,1,2,6,30,0,0,0,7,104.7,0.1,13.5,N/A
2019,1,2,7,0,0,0,0,7,98.75,0.1,13.600000000000001,N/A
2019,1,2,7,30,0,0,0,7,92.94,0.1,14,N/A
2019,1,2,8,0,5,23,30,7,87.08,0.2,14.4,N/A
2019,1,2,8,30,10,46,99,4,81.82000000000001,0.2,15.100000000000001,N/A
2019,1,2,9,0,15,63,182,4,76.74,0.2,15.9,N/A
2019,1,2,9,30,35,75,265,4,71.99,0.2,16.8,N/A
2019,1,2,10,0,46,85,342,4,67.64,0.1,17.8,N/A
2019,1,2,10,30,50,93,411,7,63.79,0.2,18.6,N/A
2019,1,2,11,0,101,98,468,7,60.53,0.2,19.3,N/A
2019,1,2,11,30,118,99,512,7,57.980000000000004,0.2,19.700000000000003,N/A
2019,1,2,12,0,124,101,543,7,56.24,0.2,20.200000000000003,N/A
2019,1,2,12,30,97,102,557,6,55.36,0.2,20.3,N/A
2019,1,2,13,0,100,104,556,6,55.410000000000004,0.2,20.5,N/A
2019,1,2,13,30,102,101,541,7,56.370000000000005,0.2,20.6,N/A
2019,1,2,14,0,77,96,510,7,58.21,0.2,20.700000000000003,N/A
2019,1,2,14,30,57,92,465,6,60.83,0.1,20.700000000000003,N/A
2019,1,2,15,0,55,86,407,7,64.15,0.1,20.6,N/A
2019,1,2,15,30,81,80,337,7,68.06,0.1,20.3,N/A
2019,1,2,16,0,47,71,258,7,72.45,0.1,20,N/A
2019,1,2,16,30,7,60,175,7,77.25,0.2,19.1,N/A
