Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,957573,-,-,-,32.57,-84.98,-5,144,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,Clearsky DHI,Clearsky GHI,Cloud Type,Solar Zenith Angle,Wind Speed,Temperature,
2019,1,1,0,0,0,0,0,3,166.49,0.2,18.8,N/A
2019,1,1,0,30,0,0,0,0,170,0.2,18.7,N/A
2019,1,1,1,0,0,0,0,3,169.75,0.1,18.6,N/A
2019,1,1,1,30,0,0,0,8,165.94,0.1,18.5,N/A
2019,1,1,2,0,0,0,0,4,160.57,0.1,18.3,N/A
2019,1,1,2,30,0,0,0,3,154.63,0.1,18.3,N/A
2019,1,1,3,0,0,0,0,4,148.45000000000002,0.1,18.3,N/A
2019,1,1,3,30,0,0,0,3,142.17000000000002,0.1,18.2,N/A
2019,1,1,4,0,0,0,0,3,135.86,0.1,18.1,N/A
2019,1,1,4,30,0,0,0,3,129.55,0.1,17.900000000000002,N/A
2019,1,1,5,0,0,0,0,7,123.27,0.1,17.8,N/A
2019,1,1,5,30,0,0,0,3,117.04,0.1,17.400000000000002,N/A
2019,1,1,6,0,0,0,0,3,110.88,0.1,17,N/A
2019,1,1,6,30,0,0,0,7,104.82000000000001,0.1,16.8,N/A
2019,1,1,7,0,0,0,0,7,98.88,0.1,16.5,N/A
2019,1,1,7,30,0,0,0,8,93.08,0.1,16.8,N/A
2019,1,1,8,0,16,21,30,3,87.24,0.1,17.1,N/A
2019,1,1,8,30,48,40,101,7,81.99,0.1,18.1,N/A
2019,1,1,9,0,85,54,184,7,76.93,0.1,19.1,N/A
2019,1,1,9,30,86,68,265,7,72.19,0.2,20.200000000000003,N/A
2019,1,1,10,0,88,83,338,7,67.86,0.2,21.200000000000003,N/A
2019,1,1,10,30,54,89,406,7,64.02,0.2,21.3,N/A
2019,1,1,11,0,25,95,463,7,60.78,0.2,21.3,N/A
2019,1,1,11,30,23,98,506,7,58.24,0.2,21.3,N/A
2019,1,1,12,0,30,101,535,7,56.5,0.2,21.200000000000003,N/A
2019,1,1,12,30,55,105,548,4,55.63,0.2,21.200000000000003,N/A
2019,1,1,13,0,89,110,545,4,55.68,0.2,21.1,N/A
2019,1,1,13,30,53,113,527,4,56.63,0.2,21,N/A
2019,1,1,14,0,58,115,494,4,58.45,0.2,20.8,N/A
2019,1,1,14,30,97,113,447,4,61.06,0.2,20.400000000000002,N/A
2019,1,1,15,0,111,110,388,7,64.36,0.2,20.1,N/A
2019,1,1,15,30,63,101,319,7,68.25,0.2,19.6,N/A
2019,1,1,16,0,50,89,243,3,72.63,0.1,19.200000000000003,N/A
2019,1,1,16,30,46,71,162,3,77.4,0.1,18.6,N/A
2019,1,1,17,0,23,49,84,3,82.49,0.1,18,N/A
2019,1,1,17,30,8,18,21,7,87.73,0.1,17.6,N/A
2019,1,1,18,0,0,0,0,3,93.63,0.1,17.2,N/A
2019,1,1,18,30,0,0,0,4,99.44,0.1,17.2,N/A
2019,1,1,19,0,0,0,0,7,105.39,0.1,16.5,N/A
2019,1,1,19,30,0,0,0,7,111.46000000000001,0.1,16.2,N/A
2019,1,1,20,0,0,0,0,3,117.63,0.1,15.9,N/A
2019,1,1,20,30,0,0,0,3,123.87,0.1,15.700000000000001,N/A
2019,1,1,21,0,0,0,0,3,130.15,0.1,15.4,N/A
2019,1,1,21,30,0,0,0,7,136.46,0.1,15.100000000000001,N/A
2019,1,1,22,0,0,0,0,7,142.77,0.2,14.8,N/A
2019,1,1,22,30,0,0,0,7,149.04,0.2,14.700000000000001,N/A
2019,1,1,23,0,0,0,0,7,155.20000000000002,0.2,14.5,N/A
2019,1,1,23,30,0,0,0,3,161.1,0.30000000000000004,14.3,N/A
2019,1,2,0,0,0,0,0,7,166.36,0.30000000000000004,14.200000000000001,N/A
2019,1,2,0,30,0,0,0,7,169.89000000000001,0.30000000000000004,14.200000000000001,N/A
2019,1,2,1,0,0,0,0,3,169.71,0.4,14.100000000000001,N/A
2019,1,2,1,30,0,0,0,7,165.96,0.4,14,N/A
2019,1,2,2,0,0,0,0,3,160.62,0.5,13.9,N/A
2019,1,2,2,30,0,0,0,3,154.69,0.4,13.700000000000001,N/A
2019,1,2,3,0,0,0,0,3,148.51,0.4,13.5,N/A
2019,1,2,3,30,0,0,0,3,142.24,0.30000000000000004,13.3,N/A
2019,1,2,4,0,0,0,0,3,135.93,0.2,13.200000000000001,N/A
2019,1,2,4,30,0,0,0,3,129.61,0.1,13.100000000000001,N/A
2019,1,2,5,0,0,0,0,3,123.33,0.1,13,N/A
2019,1,2,5,30,0,0,0,3,117.10000000000001,0.1,12.9,N/A
2019,1,2,6,0,0,0,0,3,110.93,0.1,12.9,N/A
2019,1,2,6,30,0,0,0,7,104.87,0.1,12.9,N/A
2019,1,2,7,0,0,0,0,7,98.92,0.1,13,N/A
2019,1,2,7,30,0,0,0,7,93.13,0.1,13.4,N/A
2019,1,2,8,0,9,21,28,7,87.26,0.2,13.9,N/A
2019,1,2,8,30,13,46,97,4,82.02,0.2,14.600000000000001,N/A
2019,1,2,9,0,29,62,179,4,76.95,0.2,15.3,N/A
2019,1,2,9,30,60,75,262,4,72.19,0.1,16.2,N/A
2019,1,2,10,0,56,85,338,7,67.85,0.1,17.1,N/A
2019,1,2,10,30,51,92,407,7,64,0.1,17.900000000000002,N/A
2019,1,2,11,0,59,98,465,7,60.75,0.1,18.6,N/A
2019,1,2,11,30,97,100,510,6,58.19,0.1,19,N/A
2019,1,2,12,0,115,100,540,6,56.44,0.1,19.5,N/A
2019,1,2,12,30,80,102,555,6,55.550000000000004,0.2,19.700000000000003,N/A
2019,1,2,13,0,73,103,554,6,55.58,0.2,19.900000000000002,N/A
2019,1,2,13,30,85,102,539,6,56.52,0.2,20,N/A
2019,1,2,14,0,55,97,508,7,58.33,0.1,20.1,N/A
2019,1,2,14,30,56,92,463,6,60.94,0.1,20.1,N/A
2019,1,2,15,0,27,87,406,7,64.23,0.1,20,N/A
2019,1,2,15,30,41,80,336,7,68.11,0.1,19.700000000000003,N/A
2019,1,2,16,0,49,72,258,7,72.49,0.1,19.400000000000002,N/A
2019,1,2,16,30,55,60,174,7,77.26,0.2,18.6,N/A
2019,1,2,17,0,26,43,92,7,82.35000000000001,0.30000000000000004,17.8,N/A
2019,1,2,17,30,9,19,24,7,87.60000000000001,0.2,17.3,N/A
2019,1,2,18,0,0,0,0,7,93.49,0.2,16.8,N/A
2019,1,2,18,30,0,0,0,7,99.3,0.2,16.8,N/A
2019,1,2,19,0,0,0,0,7,105.25,0.1,16.8,N/A
2019,1,2,19,30,0,0,0,7,111.33,0.1,16.8,N/A
2019,1,2,20,0,0,0,0,7,117.49000000000001,0.1,16.8,N/A
2019,1,2,20,30,0,0,0,7,123.73,0.1,16.7,N/A
2019,1,2,21,0,0,0,0,7,130.02,0.1,16.6,N/A
2019,1,2,21,30,0,0,0,7,136.33,0.2,16.6,N/A
2019,1,2,22,0,0,0,0,6,142.64000000000001,0.2,16.6,N/A
2019,1,2,22,30,0,0,0,7,148.91,0.2,16.7,N/A
2019,1,2,23,0,0,0,0,7,155.06,0.2,16.8,N/A
2019,1,2,23,30,0,0,0,6,160.96,0.2,16.8,N/A
2019,1,3,0,0,0,0,0,6,166.22,0.2,16.8,N/A
2019,1,3,0,30,0,0,0,7,169.77,0.1,16.7,N/A
2019,1,3,1,0,0,0,0,7,169.66,0.1,16.5,N/A
2019,1,3,1,30,0,0,0,7,165.97,0.1,16.2,N/A
2019,1,3,2,0,0,0,0,7,160.65,0.1,16,N/A
2019,1,3,2,30,0,0,0,7,154.74,0.1,15.700000000000001,N/A
