Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,962593,-,-,-,32.49,-84.74,-5,125,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,Clearsky DHI,Clearsky GHI,Cloud Type,Solar Zenith Angle,Wind Speed,Temperature,
2019,1,1,0,0,0,0,0,3,166.71,0.4,18.900000000000002,N/A
2019,1,1,0,30,0,0,0,3,170.14000000000001,0.4,18.900000000000002,N/A
2019,1,1,1,0,0,0,0,3,169.74,0.30000000000000004,18.8,N/A
2019,1,1,1,30,0,0,0,3,165.82,0.30000000000000004,18.7,N/A
2019,1,1,2,0,0,0,0,3,160.41,0.30000000000000004,18.6,N/A
2019,1,1,2,30,0,0,0,0,154.44,0.30000000000000004,18.5,N/A
2019,1,1,3,0,0,0,0,0,148.25,0.30000000000000004,18.5,N/A
2019,1,1,3,30,0,0,0,3,141.96,0.30000000000000004,18.400000000000002,N/A
2019,1,1,4,0,0,0,0,3,135.64000000000001,0.2,18.3,N/A
2019,1,1,4,30,0,0,0,3,129.32,0.2,18.1,N/A
2019,1,1,5,0,0,0,0,3,123.04,0.2,18,N/A
2019,1,1,5,30,0,0,0,4,116.81,0.2,17.7,N/A
2019,1,1,6,0,0,0,0,3,110.65,0.2,17.400000000000002,N/A
2019,1,1,6,30,0,0,0,0,104.58,0.2,17.2,N/A
2019,1,1,7,0,0,0,0,0,98.64,0.2,17,N/A
2019,1,1,7,30,0,0,0,7,92.85000000000001,0.1,17.3,N/A
2019,1,1,8,0,16,21,32,3,87.02,0.1,17.6,N/A
2019,1,1,8,30,46,40,104,3,81.77,0.2,18.400000000000002,N/A
2019,1,1,9,0,78,54,188,7,76.71000000000001,0.2,19.200000000000003,N/A
2019,1,1,9,30,116,68,269,7,71.98,0.30000000000000004,20.1,N/A
2019,1,1,10,0,67,83,342,7,67.65,0.30000000000000004,21.1,N/A
2019,1,1,10,30,94,90,410,7,63.83,0.30000000000000004,21.400000000000002,N/A
