Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,959544,-,-,-,32.57,-84.9,-5,172,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,Clearsky DHI,Clearsky GHI,Cloud Type,Solar Zenith Angle,Wind Speed,Temperature,
2019,1,1,0,0,0,0,0,3,166.54,0.2,18.6,N/A
2019,1,1,0,30,0,0,0,3,170.02,0.2,18.5,N/A
2019,1,1,1,0,0,0,0,3,169.73,0.1,18.400000000000002,N/A
2019,1,1,1,30,0,0,0,8,165.89000000000001,0.1,18.2,N/A
2019,1,1,2,0,0,0,0,4,160.51,0.1,18.1,N/A
2019,1,1,2,30,0,0,0,3,154.57,0.1,18,N/A
2019,1,1,3,0,0,0,0,4,148.39000000000001,0.1,18,N/A
2019,1,1,3,30,0,0,0,4,142.11,0.1,17.900000000000002,N/A
2019,1,1,4,0,0,0,0,3,135.79,0.1,17.8,N/A
2019,1,1,4,30,0,0,0,3,129.48,0.1,17.7,N/A
2019,1,1,5,0,0,0,0,8,123.2,0.1,17.5,N/A
2019,1,1,5,30,0,0,0,3,116.97,0.1,17.2,N/A
2019,1,1,6,0,0,0,0,3,110.81,0.1,16.8,N/A
2019,1,1,6,30,0,0,0,7,104.75,0.1,16.6,N/A
2019,1,1,7,0,0,0,0,7,98.81,0.1,16.3,N/A
2019,1,1,7,30,0,0,0,3,93.02,0.1,16.6,N/A
2019,1,1,8,0,19,21,31,0,87.18,0.1,16.900000000000002,N/A
2019,1,1,8,30,49,40,102,7,81.94,0.1,17.900000000000002,N/A
2019,1,1,9,0,88,54,185,7,76.88,0.1,18.900000000000002,N/A
2019,1,1,9,30,106,68,266,7,72.14,0.2,19.900000000000002,N/A
2019,1,1,10,0,74,83,339,7,67.81,0.2,20.900000000000002,N/A
2019,1,1,10,30,78,89,407,7,63.980000000000004,0.2,21,N/A
2019,1,1,11,0,31,95,464,7,60.75,0.2,21.1,N/A
2019,1,1,11,30,26,98,507,7,58.22,0.2,21,N/A
2019,1,1,12,0,31,101,536,7,56.49,0.2,21,N/A
2019,1,1,12,30,49,105,549,4,55.63,0.2,21,N/A
2019,1,1,13,0,116,110,546,4,55.68,0.2,20.900000000000002,N/A
2019,1,1,13,30,75,112,528,4,56.65,0.2,20.8,N/A
2019,1,1,14,0,93,114,494,4,58.480000000000004,0.2,20.6,N/A
2019,1,1,14,30,97,113,448,4,61.09,0.2,20.3,N/A
2019,1,1,15,0,123,109,388,4,64.4,0.2,19.900000000000002,N/A
2019,1,1,15,30,89,100,319,7,68.29,0.2,19.5,N/A
2019,1,1,16,0,48,88,242,3,72.68,0.1,19,N/A
2019,1,1,16,30,26,71,162,3,77.46000000000001,0.1,18.400000000000002,N/A
2019,1,1,17,0,13,49,84,3,82.55,0.1,17.8,N/A
2019,1,1,17,30,6,18,21,3,87.79,0.1,17.400000000000002,N/A
2019,1,1,18,0,0,0,0,3,93.69,0.1,17,N/A
2019,1,1,18,30,0,0,0,4,99.5,0.1,17,N/A
2019,1,1,19,0,0,0,0,8,105.46000000000001,0.1,16.400000000000002,N/A
2019,1,1,19,30,0,0,0,7,111.53,0.1,16.1,N/A
2019,1,1,20,0,0,0,0,3,117.7,0.1,15.8,N/A
2019,1,1,20,30,0,0,0,3,123.93,0.1,15.5,N/A
